iso_3,year,stat_corp_tax_rate
BLZ,2023,0.0
BLZ,2024,0.0
BLZ,2025,0.0
BMU,1980,0.0
BMU,1981,0.0
BMU,1982,0.0
BMU,1983,0.0
BMU,1984,0.0
BMU,1985,0.0
BMU,1986,0.0
BMU,1987,0.0
BMU,1988,0.0
BMU,1989,0.0
BMU,1990,0.0
BMU,1991,0.0
BMU,1992,0.0
BMU,1993,0.0
BMU,1994,0.0
BMU,1995,0.0
BMU,1996,0.0
BMU,1997,0.0
BMU,1998,0.0
BMU,1999,0.0
BMU,2000,0.0
BMU,2001,0.0
BMU,2002,0.0
BMU,2003,0.0
BMU,2004,0.0
BMU,2005,0.0
BMU,2006,0.0
BMU,2007,0.0
BMU,2008,0.0
BMU,2009,0.0
BMU,2010,0.0
BMU,2011,0.0
BMU,2012,0.0
BMU,2013,0.0
BMU,2014,0.0
BMU,2015,0.0
BMU,2016,0.0
BMU,2017,0.0
BMU,2018,0.0
BMU,2019,0.0
BMU,2020,0.0
BMU,2021,0.0
BMU,2022,0.0
BMU,2023,0.0
BMU,2024,0.0
BMU,2025,0.0
BOL,1980,30.0
BOL,1981,30.0
BOL,1982,30.0
BOL,1983,30.0
BOL,1984,30.0
BOL,1985,30.0
BOL,1986,30.0
BOL,1987,2.0
BOL,1988,2.0
BOL,1989,2.0
BOL,1990,2.5
BOL,1991,3.0
BOL,1992,3.0
BOL,1993,3.0
BOL,1994,25.0
BOL,1995,25.0
BOL,1996,25.0
BOL,1997,25.0
BOL,1998,25.0
BOL,1999,25.0
BOL,2000,25.0
BOL,2001,25.0
BOL,2002,25.0
BOL,2003,25.0
BOL,2004,25.0
BOL,2005,25.0
BOL,2006,25.0
BOL,2007,25.0
BOL,2008,25.0
BOL,2009,25.0
BOL,2010,25.0
BOL,2011,25.0
BOL,2012,25.0
BOL,2013,25.0
BOL,2014,25.0
BOL,2015,25.0
BOL,2016,25.0
BOL,2017,25.0
BOL,2018,25.0
BOL,2019,25.0
BOL,2020,25.0
BOL,2021,25.0
BOL,2022,25.0
BOL,2023,25.0
BOL,2024,25.0
BOL,2025,25.0
BRA,1980,35.0
BRA,1981,35.0
BRA,1982,35.0
BRA,1983,35.0
BRA,1984,35.0
BRA,1985,35.0
BRA,1986,35.0
BRA,1987,35.0
BRA,1988,35.0
BRA,1989,30.0
BRA,1990,30.0
BRA,1991,30.0
BRA,1992,30.0
BRA,1993,25.0
BRA,1994,25.0
BRA,1995,25.0
BRA,1996,25.0
BRA,1997,25.0
BRA,1998,25.0
BRA,1999,33.0
BRA,2000,37.0
BRA,2001,34.0
BRA,2002,34.0
BRA,2003,34.0
BRA,2004,34.0
BRA,2005,34.0
BRA,2006,34.0
BRA,2007,34.0
BRA,2008,34.0
BRA,2009,34.0
BRA,2010,34.0
BRA,2011,34.0
BRA,2012,34.0
BRA,2013,34.0
BRA,2014,34.0
BRA,2015,34.0
BRA,2016,34.0
BRA,2017,34.0
BRA,2018,34.0
BRA,2019,34.0
BRA,2020,34.0
BRA,2021,34.0
BRA,2022,34.0
BRA,2023,34.0
BRA,2024,34.0
BRA,2025,34.0
BRB,1980,45.0
BRB,1981,45.0
BRB,1982,45.0
BRB,1983,45.0
BRB,1984,45.0
BRB,1985,45.0
BRB,1986,45.0
BRB,1987,35.0
BRB,1988,35.0
BRB,1989,35.0
BRB,1990,35.0
BRB,1991,35.0
BRB,1992,35.0
BRB,1993,40.0
BRB,1994,40.0
BRB,1995,40.0
BRB,1996,40.0
BRB,1997,40.0
BRB,1998,40.0
BRB,1999,40.0
BRB,2000,40.0
BRB,2001,40.0
BRB,2002,37.5
BRB,2003,36.0
BRB,2004,33.0
BRB,2005,30.0
BRB,2006,25.0
BRB,2007,25.0
BRB,2008,25.0
BRB,2009,25.0
BRB,2010,25.0
BRB,2011,25.0
BRB,2012,25.0
BRB,2013,25.0
BRB,2014,25.0
BRB,2015,25.0
BRB,2016,25.0
BRB,2017,25.0
BRB,2018,30.0
BRB,2019,5.5
BRB,2020,5.5
BRB,2021,5.5
BRB,2022,5.5
BRB,2023,5.5
BRB,2024,9.0
BRB,2025,9.0
BRN,1980,
BRN,1981,
BRN,1982,
BRN,1983,
BRN,1984,
BRN,1985,
BRN,1986,
BRN,1987,
BRN,1988,
BRN,1989,
BRN,1990,
BRN,1991,
BRN,1992,
BRN,1993,
BRN,1994,
BRN,1995,
BRN,1996,
BRN,1997,
BRN,1998,
BRN,1999,
BRN,2000,30.0
BRN,2001,30.0
BRN,2002,30.0
BRN,2003,30.0
BRN,2004,30.0
BRN,2005,30.0
BRN,2006,30.0
BRN,2007,30.0
BRN,2008,30.0
BRN,2009,25.5
BRN,2010,23.5
BRN,2011,22.0
BRN,2012,21.0
BRN,2013,20.0
BRN,2014,20.0
BRN,2015,18.5
BRN,2016,18.5
BRN,2017,18.5
BRN,2018,18.5
BRN,2019,18.5
BRN,2020,18.5
BRN,2021,18.5
BRN,2022,18.5
BRN,2023,18.5
BRN,2024,18.5
BRN,2025,18.5
BTN,1980,
BTN,1981,
BTN,1982,
BTN,1983,
BTN,1984,
BTN,1985,
BTN,1986,
BTN,1987,
BTN,1988,
BTN,1989,
BTN,1990,
BTN,1991,
BTN,1992,
BTN,1993,
BTN,1994,
BTN,1995,
BTN,1996,
BTN,1997,
BTN,1998,
BTN,1999,
BTN,2000,
BTN,2001,
BTN,2002,
BTN,2003,
BTN,2004,
BTN,2005,
BTN,2006,
BTN,2007,
BTN,2008,
BTN,2009,
BTN,2010,30.0
BTN,2011,30.0
BTN,2012,30.0
BTN,2013,30.0
BTN,2014,30.0
BTN,2015,30.0
BTN,2016,30.0
BTN,2017,30.0
BTN,2018,30.0
BTN,2019,30.0
BTN,2020,30.0
BTN,2021,25.0
BTN,2022,25.0
BTN,2023,25.0
BTN,2024,25.0
BTN,2025,25.0
BVT,1980,
BVT,1981,
BVT,1982,
BVT,1983,
BVT,1984,
BVT,1985,
BVT,1986,
BVT,1987,
BVT,1988,
BVT,1989,
BVT,1990,
BVT,1991,
BVT,1992,
BVT,1993,
BVT,1994,
BVT,1995,
BVT,1996,
BVT,1997,
BVT,1998,
BVT,1999,
BVT,2000,
BVT,2001,
BVT,2002,
BVT,2003,
BVT,2004,
BVT,2005,
BVT,2006,
BVT,2007,
BVT,2008,
BVT,2009,
BVT,2010,
BVT,2011,
BVT,2012,
BVT,2013,
BVT,2014,
BVT,2015,
BVT,2016,
BVT,2017,
BVT,2018,
BVT,2019,
BVT,2020,
BVT,2021,
BVT,2022,
BVT,2023,
BVT,2024,
BVT,2025,
BWA,1980,35.0
BWA,1981,35.0
BWA,1982,35.0
BWA,1983,35.0
BWA,1984,35.0
BWA,1985,35.0
BWA,1986,35.0
BWA,1987,35.0
BWA,1988,40.0
BWA,1989,40.0
BWA,1990,40.0
BWA,1991,30.0
BWA,1992,30.0
BWA,1993,30.0
BWA,1994,25.0
BWA,1995,25.0
BWA,1996,25.0
BWA,1997,25.0
BWA,1998,25.0
BWA,1999,25.0
BWA,2000,25.0
BWA,2001,25.0
BWA,2002,25.0
BWA,2003,25.0
BWA,2004,25.0
BWA,2005,25.0
BWA,2006,25.0
BWA,2007,25.0
BWA,2008,25.0
BWA,2009,25.0
BWA,2010,25.0
BWA,2011,22.0
BWA,2012,22.0
BWA,2013,22.0
BWA,2014,22.0
BWA,2015,22.0
BWA,2016,22.0
BWA,2017,22.0
BWA,2018,22.0
BWA,2019,22.0
BWA,2020,22.0
BWA,2021,22.0
BWA,2022,22.0
BWA,2023,22.0
BWA,2024,22.0
BWA,2025,22.0
CAF,1980,
CAF,1981,
CAF,1982,
CAF,1983,
CAF,1984,
CAF,1985,
CAF,1986,
CAF,1987,
CAF,1988,
CAF,1989,
CAF,1990,
CAF,1991,
CAF,1992,
CAF,1993,
CAF,1994,
CAF,1995,
CAF,1996,
CAF,1997,
CAF,1998,
CAF,1999,
CAF,2000,
CAF,2001,
CAF,2002,
CAF,2003,
CAF,2004,
CAF,2005,
CAF,2006,
CAF,2007,
CAF,2008,
CAF,2009,
CAF,2010,
CAF,2011,
CAF,2012,
CAF,2013,30.0
CAF,2014,30.0
CAF,2015,30.0
CAF,2016,30.0
CAF,2017,30.0
CAF,2018,30.0
CAF,2019,30.0
CAF,2020,30.0
CAF,2021,30.0
CAF,2022,30.0
CAF,2023,30.0
CAF,2024,30.0
CAF,2025,30.0
CAN,1980,
CAN,1981,50.92
CAN,1982,49.53
CAN,1983,48.27
CAN,1984,47.63
CAN,1985,49.43
CAN,1986,49.76
CAN,1987,48.58
CAN,1988,41.29
CAN,1989,41.34
CAN,1990,41.45
CAN,1991,41.81
CAN,1992,42.52
CAN,1993,44.3
CAN,1994,44.3
CAN,1995,44.6
CAN,1996,44.6
CAN,1997,44.6
CAN,1998,44.6
CAN,1999,44.6
CAN,2000,42.43
CAN,2001,40.48
CAN,2002,38.02
CAN,2003,35.87
CAN,2004,34.38
CAN,2005,34.18
CAN,2006,33.93
CAN,2007,33.95
CAN,2008,31.4
CAN,2009,30.9
CAN,2010,29.4
CAN,2011,27.7
CAN,2012,26.1
CAN,2013,26.2
CAN,2014,26.2
CAN,2015,26.7
CAN,2016,26.7
CAN,2017,26.7
CAN,2018,26.8
CAN,2019,26.62
CAN,2020,26.24
CAN,2021,26.17
CAN,2022,26.95
CAN,2023,26.02
CAN,2024,25.98
CAN,2025,25.981152
CCK,1980,
CCK,1981,
CCK,1982,
CCK,1983,
CCK,1984,
CCK,1985,
CCK,1986,
CCK,1987,
CCK,1988,
CCK,1989,
CCK,1990,
CCK,1991,
CCK,1992,
CCK,1993,
CCK,1994,
CCK,1995,
CCK,1996,
CCK,1997,
CCK,1998,
CCK,1999,
CCK,2000,
CCK,2001,
CCK,2002,
CCK,2003,
CCK,2004,
CCK,2005,
CCK,2006,
CCK,2007,
CCK,2008,
CCK,2009,
CCK,2010,
CCK,2011,
CCK,2012,
CCK,2013,
CCK,2014,
CCK,2015,
CCK,2016,
CCK,2017,
CCK,2018,
CCK,2019,
CCK,2020,
CCK,2021,
CCK,2022,
CCK,2023,
CCK,2024,
CCK,2025,
CHE,1980,
CHE,1981,33.04826958
CHE,1982,33.04826958
CHE,1983,33.04826958
CHE,1984,32.86612022
CHE,1985,31.86612022
CHE,1986,31.68397086
CHE,1987,31.68761384
CHE,1988,30.59471767
CHE,1989,30.59653916
CHE,1990,30.59653916
CHE,1991,27.72101468
CHE,1992,28.03435928
CHE,1993,28.4667857
CHE,1994,28.4667857
CHE,1995,28.46924177
CHE,1996,28.46924177
CHE,1997,28.46924177
CHE,1998,27.79845951
CHE,1999,25.09419405
CHE,2000,24.93
CHE,2001,24.7
CHE,2002,24.42
CHE,2003,24.099824
CHE,2004,24.099824
CHE,2005,21.33
CHE,2006,21.33
CHE,2007,21.323279
CHE,2008,21.174438
CHE,2009,21.174438
CHE,2010,21.174438
CHE,2011,21.174438
CHE,2012,21.174438
CHE,2013,21.148581
CHE,2014,21.148581
CHE,2015,21.148581
CHE,2016,21.148581
CHE,2017,21.148581
CHE,2018,21.148581
CHE,2019,21.148581
CHE,2020,21.148581
CHE,2021,19.698516
CHE,2022,19.699
CHE,2023,19.653
CHE,2024,19.608138
CHE,2025,19.607821
CHL,1980,48.6
CHL,1981,48.6
CHL,1982,48.6
CHL,1983,48.6
CHL,1984,37.0
CHL,1985,23.5
CHL,1986,37.0
CHL,1987,37.0
CHL,1988,32.5
CHL,1989,32.5
CHL,1990,32.5
CHL,1991,35.0
CHL,1992,35.0
CHL,1993,35.0
CHL,1994,35.0
CHL,1995,35.0
CHL,1996,15.0
CHL,1997,15.0
CHL,1998,15.0
CHL,1999,15.0
CHL,2000,15.0
CHL,2001,15.0
CHL,2002,16.0
CHL,2003,16.5
CHL,2004,17.0
CHL,2005,17.0
CHL,2006,17.0
CHL,2007,17.0
CHL,2008,17.0
CHL,2009,17.0
CHL,2010,17.0
CHL,2011,20.0
CHL,2012,20.0
CHL,2013,20.0
CHL,2014,21.0
CHL,2015,22.5
CHL,2016,24.0
CHL,2017,25.0
CHL,2018,25.0
CHL,2019,25.0
CHL,2020,25.0
CHL,2021,10.0
CHL,2022,27.0
CHL,2023,27.0
CHL,2024,27.0
CHL,2025,27.0
CHN,1980,55.2
CHN,1981,55.2
CHN,1982,55.2
CHN,1983,40.0
CHN,1984,40.0
CHN,1985,40.0
CHN,1986,40.0
CHN,1987,40.0
CHN,1988,40.0
CHN,1989,40.0
CHN,1990,40.0
CHN,1991,40.0
CHN,1992,30.0
CHN,1993,30.0
CHN,1994,33.0
CHN,1995,33.0
CHN,1996,33.0
CHN,1997,33.0
CHN,1998,33.0
CHN,1999,33.0
CHN,2000,33.0
CHN,2001,33.0
CHN,2002,33.0
CHN,2003,33.0
CHN,2004,33.0
CHN,2005,33.0
CHN,2006,33.0
CHN,2007,33.0
CHN,2008,25.0
CHN,2009,25.0
CHN,2010,25.0
CHN,2011,25.0
CHN,2012,25.0
CHN,2013,25.0
CHN,2014,25.0
CHN,2015,25.0
CHN,2016,25.0
CHN,2017,25.0
CHN,2018,25.0
CHN,2019,25.0
CHN,2020,25.0
CHN,2021,25.0
CHN,2022,25.0
CHN,2023,25.0
CHN,2024,25.0
CHN,2025,25.0
CIV,1980,40.0
CIV,1981,40.0
CIV,1982,40.0
CIV,1983,40.0
CIV,1984,40.0
CIV,1985,40.0
CIV,1986,40.0
CIV,1987,40.0
CIV,1988,40.0
CIV,1989,40.0
CIV,1990,40.0
CIV,1991,40.0
CIV,1992,35.0
CIV,1993,35.0
CIV,1994,35.0
CIV,1995,35.0
CIV,1996,35.0
CIV,1997,35.0
CIV,1998,35.0
CIV,1999,35.0
CIV,2000,35.0
CIV,2001,35.0
CIV,2002,35.0
CIV,2003,35.0
CIV,2004,35.0
CIV,2005,35.0
CIV,2006,35.0
CIV,2007,27.0
CIV,2008,25.0
CIV,2009,25.0
CIV,2010,25.0
CIV,2011,25.0
CIV,2012,25.0
CIV,2013,25.0
CIV,2014,25.0
CIV,2015,25.0
CIV,2016,25.0
CIV,2017,25.0
CIV,2018,25.0
CIV,2019,25.0
CIV,2020,25.0
CIV,2021,25.0
CIV,2022,25.0
CIV,2023,25.0
CIV,2024,25.0
CIV,2025,25.0
CMR,1980,
CMR,1981,
CMR,1982,
CMR,1983,
CMR,1984,
CMR,1985,
CMR,1986,
CMR,1987,
CMR,1988,38.5
CMR,1989,38.5
CMR,1990,38.5
CMR,1991,38.5
CMR,1992,38.5
CMR,1993,38.5
CMR,1994,38.5
CMR,1995,38.5
CMR,1996,38.5
CMR,1997,38.5
CMR,1998,38.5
CMR,1999,38.5
CMR,2000,38.5
CMR,2001,38.5
CMR,2002,38.5
CMR,2003,38.5
CMR,2004,38.5
CMR,2005,38.5
CMR,2006,38.5
CMR,2007,38.5
CMR,2008,38.5
CMR,2009,38.5
CMR,2010,38.5
CMR,2011,38.5
CMR,2012,38.5
CMR,2013,38.5
CMR,2014,38.5
CMR,2015,33.0
CMR,2016,33.0
CMR,2017,33.0
CMR,2018,33.0
CMR,2019,33.0
CMR,2020,33.0
CMR,2021,33.0
CMR,2022,33.0
CMR,2023,33.0
CMR,2024,33.0
CMR,2025,33.0
COD,1980,50.0
COD,1981,50.0
COD,1982,50.0
COD,1983,50.0
COD,1984,50.0
COD,1985,50.0
COD,1986,50.0
COD,1987,50.0
COD,1988,50.0
COD,1989,50.0
COD,1990,50.0
COD,1991,50.0
COD,1992,50.0
COD,1993,50.0
COD,1994,50.0
COD,1995,50.0
COD,1996,50.0
COD,1997,50.0
COD,1998,
COD,1999,
COD,2000,50.0
COD,2001,50.0
COD,2002,40.0
COD,2003,40.0
COD,2004,40.0
COD,2005,40.0
COD,2006,40.0
COD,2007,40.0
COD,2008,40.0
COD,2009,40.0
COD,2010,40.0
COD,2011,40.0
COD,2012,40.0
COD,2013,35.0
COD,2014,35.0
COD,2015,35.0
COD,2016,35.0
COD,2017,35.0
COD,2018,35.0
COD,2019,35.0
COD,2020,35.0
COD,2021,30.0
COD,2022,30.0
COD,2023,30.0
COD,2024,30.0
COD,2025,30.0
COG,1980,
COG,1981,
COG,1982,
COG,1983,
COG,1984,
COG,1985,
COG,1986,
COG,1987,
COG,1988,
COG,1989,49.0
COG,1990,49.0
COG,1991,49.0
COG,1992,49.0
COG,1993,49.0
COG,1994,49.0
COG,1995,49.0
COG,1996,49.0
COG,1997,45.0
COG,1998,45.0
COG,1999,45.0
COG,2000,45.0
COG,2001,45.0
COG,2002,40.0
COG,2003,40.0
COG,2004,38.0
COG,2005,38.0
COG,2006,38.0
COG,2007,38.0
COG,2008,38.0
COG,2009,38.0
COG,2010,38.0
COG,2011,36.0
COG,2012,35.0
COG,2013,33.0
COG,2014,33.0
COG,2015,30.0
COG,2016,30.0
COG,2017,30.0
COG,2018,30.0
COG,2019,30.0
COG,2020,30.0
COG,2021,28.0
COG,2022,28.0
COG,2023,28.0
COG,2024,28.0
COG,2025,28.0
COK,1980,
COK,1981,
COK,1982,
COK,1983,
COK,1984,
COK,1985,
COK,1986,
COK,1987,
COK,1988,
COK,1989,
COK,1990,
COK,1991,
COK,1992,
COK,1993,
COK,1994,
COK,1995,
COK,1996,
COK,1997,
COK,1998,
COK,1999,
COK,2000,0.0
COK,2001,0.0
COK,2002,0.0
COK,2003,0.0
COK,2004,0.0
COK,2005,0.0
COK,2006,0.0
COK,2007,0.0
COK,2008,0.0
COK,2009,0.0
COK,2010,0.0
COK,2011,0.0
COK,2012,0.0
COK,2013,0.0
COK,2014,0.0
COK,2015,0.0
COK,2016,20.0
COK,2017,20.0
COK,2018,20.0
COK,2019,20.0
COK,2020,20.0
COK,2021,20.0
COK,2022,20.0
COK,2023,20.0
COK,2024,20.0
COK,2025,20.0
COL,1980,40.0
COL,1981,40.0
COL,1982,40.0
COL,1983,40.0
COL,1984,40.0
COL,1985,40.0
COL,1986,33.0
COL,1987,32.0
COL,1988,31.0
COL,1989,30.0
COL,1990,30.0
COL,1991,30.0
COL,1992,30.0
COL,1993,30.0
COL,1994,30.0
COL,1995,30.0
COL,1996,35.0
COL,1997,35.0
COL,1998,35.0
COL,1999,35.0
COL,2000,35.0
COL,2001,35.0
COL,2002,35.0
COL,2003,35.0
COL,2004,35.0
COL,2005,35.0
COL,2006,35.0
COL,2007,34.0
COL,2008,33.0
COL,2009,33.0
COL,2010,33.0
COL,2011,33.0
COL,2012,33.0
COL,2013,25.0
COL,2014,25.0
COL,2015,25.0
COL,2016,25.0
COL,2017,34.0
COL,2018,33.0
COL,2019,33.0
COL,2020,32.0
COL,2021,31.0
COL,2022,35.0
COL,2023,35.0
COL,2024,35.0
COL,2025,35.0
COM,1980,
COM,1981,
COM,1982,
COM,1983,
COM,1984,
COM,1985,
COM,1986,
COM,1987,
COM,1988,
COM,1989,
COM,1990,
COM,1991,
COM,1992,
COM,1993,
COM,1994,
COM,1995,
COM,1996,
COM,1997,
COM,1998,
COM,1999,
COM,2000,
COM,2001,
COM,2002,
COM,2003,
COM,2004,
COM,2005,
COM,2006,
COM,2007,
COM,2008,
COM,2009,
COM,2010,
COM,2011,
COM,2012,
COM,2013,
COM,2014,
COM,2015,35.0
COM,2016,
COM,2017,50.0
COM,2018,50.0
COM,2019,50.0
COM,2020,50.0
COM,2021,50.0
COM,2022,50.0
COM,2023,50.0
COM,2024,50.0
COM,2025,50.0
CPV,1980,
CPV,1981,
CPV,1982,
CPV,1983,
CPV,1984,
CPV,1985,
CPV,1986,
CPV,1987,
CPV,1988,
CPV,1989,
CPV,1990,
CPV,1991,
CPV,1992,
CPV,1993,
CPV,1994,
CPV,1995,
CPV,1996,
CPV,1997,
CPV,1998,
CPV,1999,
CPV,2000,35.0
CPV,2001,35.0
CPV,2002,35.0
CPV,2003,30.0
CPV,2004,30.0
CPV,2005,30.0
CPV,2006,30.0
CPV,2007,30.0
CPV,2008,30.0
CPV,2009,25.0
CPV,2010,25.0
CPV,2011,25.0
CPV,2012,25.0
CPV,2013,25.0
CPV,2014,25.0
CPV,2015,25.0
CPV,2016,25.0
CPV,2017,25.0
CPV,2018,25.0
CPV,2019,22.44
CPV,2020,22.44
CPV,2021,22.44
CPV,2022,22.44
CPV,2023,22.44
CPV,2024,21.42
CPV,2025,21.42
CRI,1980,45.0
CRI,1981,45.0
CRI,1982,50.0
CRI,1983,50.0
CRI,1984,50.0
CRI,1985,50.0
CRI,1986,50.0
CRI,1987,50.0
CRI,1988,50.0
CRI,1989,30.0
CRI,1990,30.0
CRI,1991,30.0
CRI,1992,30.0
CRI,1993,30.0
CRI,1994,30.0
CRI,1995,30.0
CRI,1996,30.0
CRI,1997,30.0
CRI,1998,30.0
CRI,1999,30.0
CRI,2000,30.0
CRI,2001,30.0
CRI,2002,30.0
CRI,2003,36.0
CRI,2004,30.0
CRI,2005,30.0
CRI,2006,30.0
CRI,2007,30.0
CRI,2008,30.0
CRI,2009,30.0
CRI,2010,30.0
CRI,2011,30.0
CRI,2012,30.0
CRI,2013,30.0
CRI,2014,30.0
CRI,2015,30.0
CRI,2016,30.0
CRI,2017,30.0
CRI,2018,30.0
CRI,2019,30.0
CRI,2020,30.0
CRI,2021,30.0
CRI,2022,30.0
CRI,2023,30.0
CRI,2024,30.0
CRI,2025,30.0
CUB,1980,
CUB,1981,
CUB,1982,
CUB,1983,
CUB,1984,
CUB,1985,
CUB,1986,
CUB,1987,
CUB,1988,
CUB,1989,
CUB,1990,
CUB,1991,
CUB,1992,
CUB,1993,
CUB,1994,
CUB,1995,
CUB,1996,
CUB,1997,
CUB,1998,
CUB,1999,
CUB,2000,
CUB,2001,
CUB,2002,
CUB,2003,
CUB,2004,
CUB,2005,
CUB,2006,
CUB,2007,
CUB,2008,
CUB,2009,
CUB,2010,
CUB,2011,
CUB,2012,
CUB,2013,35.0
CUB,2014,35.0
CUB,2015,35.0
CUB,2016,35.0
CUB,2017,35.0
CUB,2018,35.0
CUB,2019,35.0
CUB,2020,35.0
CUB,2021,35.0
CUB,2022,35.0
CUB,2023,35.0
CUB,2024,35.0
CUB,2025,35.0
CUW,1980,
CUW,1981,
CUW,1982,
CUW,1983,
CUW,1984,
CUW,1985,
CUW,1986,
CUW,1987,
CUW,1988,
CUW,1989,
CUW,1990,
CUW,1991,
CUW,1992,
CUW,1993,
CUW,1994,
CUW,1995,
CUW,1996,
CUW,1997,
CUW,1998,
CUW,1999,
CUW,2000,30.0
CUW,2001,30.0
CUW,2002,30.0
CUW,2003,30.0
CUW,2004,30.0
CUW,2005,30.0
CUW,2006,30.0
CUW,2007,30.0
CUW,2008,30.0
CUW,2009,30.0
CUW,2010,30.0
CUW,2011,34.5
CUW,2012,27.5
CUW,2013,27.5
CUW,2014,27.5
CUW,2015,25.0
CUW,2016,22.0
CUW,2017,22.0
CUW,2018,22.0
CUW,2019,22.0
CUW,2020,22.0
CUW,2021,22.0
CUW,2022,22.0
CUW,2023,22.0
CUW,2024,22.0
CUW,2025,22.0
CXR,1980,
CXR,1981,
CXR,1982,
CXR,1983,
CXR,1984,
CXR,1985,
CXR,1986,
CXR,1987,
CXR,1988,
CXR,1989,
CXR,1990,
CXR,1991,
CXR,1992,
CXR,1993,
CXR,1994,
CXR,1995,
CXR,1996,
CXR,1997,
CXR,1998,
CXR,1999,
CXR,2000,
CXR,2001,
CXR,2002,
CXR,2003,
CXR,2004,
CXR,2005,
CXR,2006,
CXR,2007,
CXR,2008,
CXR,2009,
CXR,2010,
CXR,2011,
CXR,2012,
CXR,2013,
CXR,2014,
CXR,2015,
CXR,2016,
CXR,2017,
CXR,2018,
CXR,2019,
CXR,2020,
CXR,2021,
CXR,2022,
CXR,2023,
CXR,2024,
CXR,2025,
CYM,1980,0.0
CYM,1981,0.0
CYM,1982,0.0
CYM,1983,0.0
CYM,1984,0.0
CYM,1985,0.0
CYM,1986,0.0
CYM,1987,0.0
CYM,1988,0.0
CYM,1989,0.0
CYM,1990,0.0
CYM,1991,0.0
CYM,1992,0.0
CYM,1993,0.0
CYM,1994,0.0
CYM,1995,0.0
CYM,1996,0.0
CYM,1997,0.0
CYM,1998,0.0
CYM,1999,0.0
CYM,2000,0.0
CYM,2001,0.0
CYM,2002,0.0
CYM,2003,0.0
CYM,2004,0.0
CYM,2005,0.0
CYM,2006,0.0
CYM,2007,0.0
CYM,2008,0.0
CYM,2009,0.0
CYM,2010,0.0
CYM,2011,0.0
CYM,2012,0.0
CYM,2013,0.0
CYM,2014,0.0
CYM,2015,0.0
CYM,2016,0.0
CYM,2017,0.0
CYM,2018,0.0
CYM,2019,0.0
CYM,2020,0.0
CYM,2021,0.0
CYM,2022,0.0
CYM,2023,0.0
CYM,2024,0.0
CYM,2025,0.0
CYP,1980,42.5
CYP,1981,42.5
CYP,1982,42.5
CYP,1983,42.5
CYP,1984,42.5
CYP,1985,42.5
CYP,1986,42.5
CYP,1987,42.5
CYP,1988,42.5
CYP,1989,42.5
CYP,1990,42.5
CYP,1991,25.0
CYP,1992,25.0
CYP,1993,25.0
CYP,1994,25.0
CYP,1995,25.0
CYP,1996,25.0
CYP,1997,25.0
CYP,1998,25.0
CYP,1999,25.0
CYP,2000,29.0
CYP,2001,28.0
CYP,2002,28.0
CYP,2003,15.0
CYP,2004,15.0
CYP,2005,10.0
CYP,2006,10.0
CYP,2007,10.0
CYP,2008,10.0
CYP,2009,10.0
CYP,2010,10.0
CYP,2011,10.0
CYP,2012,10.0
CYP,2013,12.5
CYP,2014,12.5
CYP,2015,12.5
CYP,2016,12.5
CYP,2017,12.5
CYP,2018,12.5
CYP,2019,12.5
CYP,2020,12.5
CYP,2021,12.5
CYP,2022,12.5
CYP,2023,12.5
CYP,2024,12.5
CYP,2025,12.5
CZE,1980,
CZE,1981,
CZE,1982,
CZE,1983,
CZE,1984,
CZE,1985,
CZE,1986,
CZE,1987,
CZE,1988,
CZE,1989,
CZE,1990,
CZE,1991,40.0
CZE,1992,40.0
CZE,1993,45.0
CZE,1994,42.0
CZE,1995,41.0
CZE,1996,39.0
CZE,1997,39.0
CZE,1998,35.0
CZE,1999,35.0
CZE,2000,31.0
CZE,2001,31.0
CZE,2002,31.0
CZE,2003,31.0
CZE,2004,28.0
CZE,2005,26.0
CZE,2006,24.0
CZE,2007,24.0
CZE,2008,21.0
CZE,2009,20.0
CZE,2010,19.0
CZE,2011,19.0
CZE,2012,19.0
CZE,2013,19.0
CZE,2014,19.0
CZE,2015,19.0
CZE,2016,19.0
CZE,2017,19.0
CZE,2018,19.0
CZE,2019,19.0
CZE,2020,19.0
CZE,2021,19.0
CZE,2022,19.0
CZE,2023,19.0
CZE,2024,21.0
CZE,2025,21.0
DEU,1980,
DEU,1981,60.0
DEU,1982,60.0
DEU,1983,60.0
DEU,1984,60.0
DEU,1985,60.0
DEU,1986,60.0
DEU,1987,60.0
DEU,1988,60.0
DEU,1989,60.0
DEU,1990,54.54545455
DEU,1991,56.25
DEU,1992,58.15217391
DEU,1993,56.52173913
DEU,1994,52.17391304
DEU,1995,55.10869565
DEU,1996,55.87606838
DEU,1997,56.79916318
DEU,1998,56.0460251
DEU,1999,52.03319502
DEU,2000,52.03
DEU,2001,38.9
DEU,2002,38.9
DEU,2003,40.215768
DEU,2004,38.900415
DEU,2005,38.900415
DEU,2006,38.900415
DEU,2007,38.900415
DEU,2008,30.175
DEU,2009,30.175
DEU,2010,30.175
DEU,2011,30.175
DEU,2012,30.175
DEU,2013,30.175
DEU,2014,30.175
DEU,2015,30.175
DEU,2016,30.175
DEU,2017,30.175
DEU,2018,29.825
DEU,2019,29.897059
DEU,2020,29.83
DEU,2021,29.94
DEU,2022,29.93
DEU,2023,30.06
DEU,2024,30.06
DEU,2025,30.058462
DJI,1980,
DJI,1981,
DJI,1982,
DJI,1983,
DJI,1984,
DJI,1985,
DJI,1986,
