country,time_period,net_fdi_imf
"Aruba, Kingdom of the Netherlands",1991-Q4,32.73743016759777
"Aruba, Kingdom of the Netherlands",1992-Q1,-68.2122905027933
"Aruba, Kingdom of the Netherlands",1992-Q2,-33.01675977653631
"Aruba, Kingdom of the Netherlands",1992-Q3,52.9608938547486
"Aruba, Kingdom of the Netherlands",1992-Q4,85.25139664804469
"Aruba, Kingdom of the Netherlands",1993-Q1,92.23463687150839
"Aruba, Kingdom of the Netherlands",1993-Q2,-67.09497206703911
"Aruba, Kingdom of the Netherlands",1993-Q3,-11.34078212290503
"Aruba, Kingdom of the Netherlands",1993-Q4,4.134078212290503
"Aruba, Kingdom of the Netherlands",1994-Q1,41.84357541899441
"Aruba, Kingdom of the Netherlands",1994-Q2,0.1675977653631285
"Aruba, Kingdom of the Netherlands",1994-Q3,36.42458100558659
"Aruba, Kingdom of the Netherlands",1994-Q4,-5.251396648044693
"Aruba, Kingdom of the Netherlands",1995-Q1,-29.55307262569832
"Aruba, Kingdom of the Netherlands",1995-Q2,-73.29608938547486
"Aruba, Kingdom of the Netherlands",1995-Q3,56.4804469273743
"Aruba, Kingdom of the Netherlands",1995-Q4,51.89944134078212
"Aruba, Kingdom of the Netherlands",1996-Q1,-73.07262569832402
"Aruba, Kingdom of the Netherlands",1996-Q2,-1.06145251396648
"Aruba, Kingdom of the Netherlands",1996-Q3,-21.45251396648045
"Aruba, Kingdom of the Netherlands",1996-Q4,11.45251396648045
"Aruba, Kingdom of the Netherlands",1997-Q1,-98.2122905027933
"Aruba, Kingdom of the Netherlands",1997-Q2,38.10055865921788
"Aruba, Kingdom of the Netherlands",1997-Q3,-18.77094972067039
"Aruba, Kingdom of the Netherlands",1997-Q4,-118.7150837988827
"Aruba, Kingdom of the Netherlands",1998-Q1,121.7877094972067
"Aruba, Kingdom of the Netherlands",1998-Q2,-92.17877094972069
"Aruba, Kingdom of the Netherlands",1998-Q3,-46.81564245810056
"Aruba, Kingdom of the Netherlands",1998-Q4,-64.97206703910615
"Aruba, Kingdom of the Netherlands",1999-Q1,18.88268156424581
"Aruba, Kingdom of the Netherlands",1999-Q2,-256.2011173184358
"Aruba, Kingdom of the Netherlands",1999-Q3,-122.7932960893855
"Aruba, Kingdom of the Netherlands",1999-Q4,-109.2178770949721
"Aruba, Kingdom of the Netherlands",2000-Q1,227.9329608938547
"Aruba, Kingdom of the Netherlands",2000-Q2,-251.1173184357542
"Aruba, Kingdom of the Netherlands",2000-Q3,77.31843575418993
"Aruba, Kingdom of the Netherlands",2000-Q4,76.42458100558659
"Aruba, Kingdom of the Netherlands",2001-Q1,248.8268156424581
"Aruba, Kingdom of the Netherlands",2001-Q2,341.2290502793296
"Aruba, Kingdom of the Netherlands",2001-Q3,-402.5139664804469
"Aruba, Kingdom of the Netherlands",2001-Q4,75.69832402234637
"Aruba, Kingdom of the Netherlands",2002-Q1,-66.08938547486034
"Aruba, Kingdom of the Netherlands",2002-Q2,-62.06703910614525
"Aruba, Kingdom of the Netherlands",2002-Q3,-49.77653631284916
"Aruba, Kingdom of the Netherlands",2002-Q4,-160.7262569832402
"Aruba, Kingdom of the Netherlands",2003-Q1,-151.3966480446927
"Aruba, Kingdom of the Netherlands",2003-Q2,96.64804469273744
"Aruba, Kingdom of the Netherlands",2003-Q3,-120.9497206703911
"Aruba, Kingdom of the Netherlands",2003-Q4,12.68156424581006
"Aruba, Kingdom of the Netherlands",2004-Q1,23.40782122905028
"Aruba, Kingdom of the Netherlands",2004-Q2,51.28491620111732
"Aruba, Kingdom of the Netherlands",2004-Q3,-32.40223463687151
"Aruba, Kingdom of the Netherlands",2004-Q4,55.25139664804469
"Aruba, Kingdom of the Netherlands",2005-Q1,232.8403318488346
"Aruba, Kingdom of the Netherlands",2005-Q2,-20.24613348763754
"Aruba, Kingdom of the Netherlands",2005-Q3,-114.0888472833737
"Aruba, Kingdom of the Netherlands",2005-Q4,100.4291200208436
"Aruba, Kingdom of the Netherlands",2006-Q1,141.0881305864665
"Aruba, Kingdom of the Netherlands",2006-Q2,69.50713650865978
"Aruba, Kingdom of the Netherlands",2006-Q3,-21.65902486007531
"Aruba, Kingdom of the Netherlands",2006-Q4,-422.0750466940385
"Aruba, Kingdom of the Netherlands",2007-Q1,458.1564245810056
"Aruba, Kingdom of the Netherlands",2007-Q2,10.78212290502793
"Aruba, Kingdom of the Netherlands",2007-Q3,43.74301675977654
"Aruba, Kingdom of the Netherlands",2007-Q4,-2.122905027932961
"Aruba, Kingdom of the Netherlands",2008-Q1,-73.68715083798882
"Aruba, Kingdom of the Netherlands",2008-Q2,-25.58659217877095
"Aruba, Kingdom of the Netherlands",2008-Q3,-100.6145251396648
"Aruba, Kingdom of the Netherlands",2008-Q4,183.7988826815642
"Aruba, Kingdom of the Netherlands",2009-Q1,37.43016759776536
"Aruba, Kingdom of the Netherlands",2009-Q2,4.860335195530726
"Aruba, Kingdom of the Netherlands",2009-Q3,-14.46927374301676
"Aruba, Kingdom of the Netherlands",2009-Q4,-15.69832402234637
"Aruba, Kingdom of the Netherlands",2010-Q1,31.73184357541899
"Aruba, Kingdom of the Netherlands",2010-Q2,-22.23463687150838
"Aruba, Kingdom of the Netherlands",2010-Q3,-138.3240223463687
"Aruba, Kingdom of the Netherlands",2010-Q4,-55.19553072625698
"Aruba, Kingdom of the Netherlands",2011-Q1,-560.391061452514
"Aruba, Kingdom of the Netherlands",2011-Q2,156.0893854748603
"Aruba, Kingdom of the Netherlands",2011-Q3,-198.8826815642458
"Aruba, Kingdom of the Netherlands",2011-Q4,118.1564245810056
"Aruba, Kingdom of the Netherlands",2012-Q1,359.7765363128492
"Aruba, Kingdom of the Netherlands",2012-Q2,31.22905027932961
"Aruba, Kingdom of the Netherlands",2012-Q3,24.1340782122905
"Aruba, Kingdom of the Netherlands",2012-Q4,-97.6536312849162
"Aruba, Kingdom of the Netherlands",2013-Q1,-58.52370357928939
"Aruba, Kingdom of the Netherlands",2013-Q2,-39.83374845001944
"Aruba, Kingdom of the Netherlands",2013-Q3,-75.32500506643855
"Aruba, Kingdom of the Netherlands",2013-Q4,-49.19109803611089
"Aruba, Kingdom of the Netherlands",2014-Q1,-29.75083476818698
"Aruba, Kingdom of the Netherlands",2014-Q2,-62.77062349312402
"Aruba, Kingdom of the Netherlands",2014-Q3,-101.3589777298257
"Aruba, Kingdom of the Netherlands",2014-Q4,-49.56224962824715
"Aruba, Kingdom of the Netherlands",2015-Q1,23.15280537123849
"Aruba, Kingdom of the Netherlands",2015-Q2,-6.645778193569441
"Aruba, Kingdom of the Netherlands",2015-Q3,18.77146988752391
"Aruba, Kingdom of the Netherlands",2015-Q4,1.921984495444268
"Aruba, Kingdom of the Netherlands",2016-Q1,-30.4909436158243
"Aruba, Kingdom of the Netherlands",2016-Q2,-44.93631602371933
"Aruba, Kingdom of the Netherlands",2016-Q3,38.28393361642994
"Aruba, Kingdom of the Netherlands",2016-Q4,9.173733087905532
"Aruba, Kingdom of the Netherlands",2017-Q1,11.60070102861324
"Aruba, Kingdom of the Netherlands",2017-Q2,-27.17344524234022
"Aruba, Kingdom of the Netherlands",2017-Q3,-35.38920609944156
"Aruba, Kingdom of the Netherlands",2017-Q4,-28.32096641349358
"Aruba, Kingdom of the Netherlands",2018-Q1,-27.85336203554324
"Aruba, Kingdom of the Netherlands",2018-Q2,-48.19332734204732
"Aruba, Kingdom of the Netherlands",2018-Q3,-23.06328483402246
"Aruba, Kingdom of the Netherlands",2018-Q4,-14.58194448145665
"Aruba, Kingdom of the Netherlands",2019-Q1,31.1991265216333
"Aruba, Kingdom of the Netherlands",2019-Q2,67.28785800176593
"Aruba, Kingdom of the Netherlands",2019-Q3,37.37995042891704
"Aruba, Kingdom of the Netherlands",2019-Q4,-0.8825309369958882
"Aruba, Kingdom of the Netherlands",2020-Q1,-17.02080232262419
"Aruba, Kingdom of the Netherlands",2020-Q2,-47.57756530171777
"Aruba, Kingdom of the Netherlands",2020-Q3,-25.56655612127039
"Aruba, Kingdom of the Netherlands",2020-Q4,-50.85883827974777
"Aruba, Kingdom of the Netherlands",2021-Q1,-17.53368099510162
"Aruba, Kingdom of the Netherlands",2021-Q2,-29.4637836834333
"Aruba, Kingdom of the Netherlands",2021-Q3,-28.89623853180687
"Aruba, Kingdom of the Netherlands",2021-Q4,-62.50712321426872
"Aruba, Kingdom of the Netherlands",2022-Q1,1.821413946012497
"Aruba, Kingdom of the Netherlands",2022-Q2,-66.70032698401508
"Aruba, Kingdom of the Netherlands",2022-Q3,-19.58494095829905
"Aruba, Kingdom of the Netherlands",2022-Q4,-40.23042413824352
"Aruba, Kingdom of the Netherlands",2023-Q1,199.9331174656587
"Aruba, Kingdom of the Netherlands",2023-Q2,26.32782847557056
"Aruba, Kingdom of the Netherlands",2023-Q3,-22.69989918879453
"Aruba, Kingdom of the Netherlands",2023-Q4,-11.22555764007223
"São Tomé and Príncipe, Democratic Republic of",2011-Q1,-6.4
"São Tomé and Príncipe, Democratic Republic of",2011-Q2,-5.73968253144731
"São Tomé and Príncipe, Democratic Republic of",2011-Q3,-16.1441004648116
"São Tomé and Príncipe, Democratic Republic of",2011-Q4,-3.57130912429229
"São Tomé and Príncipe, Democratic Republic of",2012-Q1,-4.09430540540541
"São Tomé and Príncipe, Democratic Republic of",2012-Q2,-4.79701207963035
"São Tomé and Príncipe, Democratic Republic of",2012-Q3,-6.06929410563051
"São Tomé and Príncipe, Democratic Republic of",2012-Q4,-7.10812786256011
"São Tomé and Príncipe, Democratic Republic of",2013-Q1,-0.847046898362484
"São Tomé and Príncipe, Democratic Republic of",2013-Q2,-6.62949650541029
"São Tomé and Príncipe, Democratic Republic of",2013-Q3,-3.14048194456099
"São Tomé and Príncipe, Democratic Republic of",2013-Q4,-0.635100871456794
"São Tomé and Príncipe, Democratic Republic of",2014-Q1,-3.72393889097465
"São Tomé and Príncipe, Democratic Republic of",2014-Q2,-13.3076752684777
"São Tomé and Príncipe, Democratic Republic of",2014-Q3,-2.84604548183702
"São Tomé and Príncipe, Democratic Republic of",2014-Q4,-2.68077137911518
"São Tomé and Príncipe, Democratic Republic of",2015-Q1,-17.0733520212093
"São Tomé and Príncipe, Democratic Republic of",2015-Q2,-3.46311540092953
"São Tomé and Príncipe, Democratic Republic of",2015-Q3,-0.713012788885973
"São Tomé and Príncipe, Democratic Republic of",2015-Q4,-4.01977280917926
"São Tomé and Príncipe, Democratic Republic of",2016-Q1,-5.49323684829612
"São Tomé and Príncipe, Democratic Republic of",2016-Q2,-6.05751438911291
"São Tomé and Príncipe, Democratic Republic of",2016-Q3,-4.38634310898125
"São Tomé and Príncipe, Democratic Republic of",2016-Q4,-6.38789163927151
"São Tomé and Príncipe, Democratic Republic of",2017-Q1,-9.64106540062999
"São Tomé and Príncipe, Democratic Republic of",2017-Q2,-9.112862814634
"São Tomé and Príncipe, Democratic Republic of",2017-Q3,-12.340712271525
"São Tomé and Príncipe, Democratic Republic of",2017-Q4,-2.79178146787929
"São Tomé and Príncipe, Democratic Republic of",2018-Q1,-4.54001846641136
"São Tomé and Príncipe, Democratic Republic of",2018-Q2,-4.3600963086339
"São Tomé and Príncipe, Democratic Republic of",2018-Q3,-8.06284293836966
"São Tomé and Príncipe, Democratic Republic of",2018-Q4,-4.34139930966268
"São Tomé and Príncipe, Democratic Republic of",2019-Q1,-5.28758091351428
"São Tomé and Príncipe, Democratic Republic of",2019-Q2,-6.58793972471106
"São Tomé and Príncipe, Democratic Republic of",2019-Q3,-4.62081776610351
"São Tomé and Príncipe, Democratic Republic of",2019-Q4,-6.75655466053154
"São Tomé and Príncipe, Democratic Republic of",2020-Q1,-19.9905255574019
"São Tomé and Príncipe, Democratic Republic of",2020-Q2,-3.45598332901542
"São Tomé and Príncipe, Democratic Republic of",2020-Q3,-4.53441003563724
"São Tomé and Príncipe, Democratic Republic of",2020-Q4,-18.2778186872205
"São Tomé and Príncipe, Democratic Republic of",2021-Q1,-7.98542804714133
"São Tomé and Príncipe, Democratic Republic of",2021-Q2,-22.1045981381277
"São Tomé and Príncipe, Democratic Republic of",2021-Q3,-11.3605510307429
"São Tomé and Príncipe, Democratic Republic of",2021-Q4,-17.4363835436264
"São Tomé and Príncipe, Democratic Republic of",2022-Q1,-5.41789701670072
"São Tomé and Príncipe, Democratic Republic of",2022-Q2,-72.2226016298263
"São Tomé and Príncipe, Democratic Republic of",2022-Q3,-45.4074431555715
"São Tomé and Príncipe, Democratic Republic of",2022-Q4,67.5979210138103
"São Tomé and Príncipe, Democratic Republic of",2023-Q1,-5.30846842668734
"São Tomé and Príncipe, Democratic Republic of",2023-Q2,-4.2917284388275
"São Tomé and Príncipe, Democratic Republic of",2023-Q3,-5.54592344874701
"São Tomé and Príncipe, Democratic Republic of",2023-Q4,44.5491755229881
"São Tomé and Príncipe, Democratic Republic of",2024-Q1,-4.22064326270508
"São Tomé and Príncipe, Democratic Republic of",2024-Q2,-1.78953790459356
"São Tomé and Príncipe, Democratic Republic of",2024-Q3,-6.05774138115448
"São Tomé and Príncipe, Democratic Republic of",2024-Q4,32.5823384939129
"São Tomé and Príncipe, Democratic Republic of",2025-Q1,-2.46386302266832
"São Tomé and Príncipe, Democratic Republic of",2025-Q2,46.4619449906383
Bhutan,2006-Q3,-11.93286490752369
Bhutan,2006-Q4,-25.5999585637709
Bhutan,2007-Q1,-22.72329638323594
Bhutan,2007-Q2,-13.59964991035155
Bhutan,2007-Q3,-0.7219773205605013
Bhutan,2007-Q4,-1.730500697922919
Bhutan,2008-Q1,-0.7282473040832932
Bhutan,2008-Q2,0.036724303067355
Bhutan,2008-Q3,-6.111207790638874
Bhutan,2008-Q4,-2.935788604201115
Bhutan,2009-Q1,-3.694262486111325
Bhutan,2009-Q2,-5.558448353444991
Bhutan,2009-Q3,-5.990357875645471
Bhutan,2009-Q4,-10.60704192806026
Bhutan,2010-Q1,-22.05665030052793
Bhutan,2010-Q2,-36.61995892407892
Bhutan,2010-Q3,-5.43283399491175
Bhutan,2010-Q4,-11.53786940302828
Bhutan,2011-Q1,-8.948669670397319
Bhutan,2011-Q2,-5.222241791799125
Bhutan,2011-Q3,-7.790289971779419
Bhutan,2011-Q4,-6.663636754961945
Bhutan,2012-Q1,-6.088055200328709
Bhutan,2012-Q2,-3.838691646319373
Bhutan,2012-Q3,-2.395349375315788
Bhutan,2012-Q4,-7.711170551111897
Bhutan,2013-Q1,-5.6851943263108
Bhutan,2013-Q2,-4.641916812299454
Bhutan,2013-Q3,-1.697468006425712
Bhutan,2013-Q4,-4.313822329420473
Bhutan,2014-Q1,-3.113102861677751
Bhutan,2014-Q2,-14.41053855445205
Bhutan,2014-Q3,-3.595130040538922
Bhutan,2014-Q4,-2.557150990145601
Bhutan,2015-Q1,-0.2942342682144998
Bhutan,2015-Q2,-0.004438550845271
Bhutan,2015-Q3,-0.6711971498742854
Bhutan,2015-Q4,-5.375382457827004
Bhutan,2016-Q1,0.071020326963559
Bhutan,2016-Q2,-5.908603067774179
Bhutan,2016-Q3,14.14362478932643
Bhutan,2016-Q4,-7.995313329510182
Bhutan,2017-Q1,11.27857366714414
Bhutan,2017-Q2,-0.8731251744110282
Bhutan,2017-Q3,-1.0571033048373
Bhutan,2017-Q4,0.4741574900775803
Bhutan,2018-Q1,-0.1560233782361142
Bhutan,2018-Q2,-1.910485118188699
Bhutan,2018-Q3,-0.2474612666346611
Bhutan,2018-Q4,-3.600395632190219
Bhutan,2019-Q1,-10.14494257500683
Bhutan,2019-Q2,0.9814221881049237
Bhutan,2019-Q3,1.828093206222246
Bhutan,2019-Q4,0.187462667914684
Bhutan,2020-Q1,0.1355644213302423
Bhutan,2020-Q2,0.635840594664318
Bhutan,2020-Q3,-3.933280725350121
Bhutan,2020-Q4,-2.140883120168881
Bhutan,2021-Q1,0.1919618578791385
Bhutan,2021-Q2,-0.900910500046465
Bhutan,2021-Q3,-0.8752879676345673
Bhutan,2021-Q4,0.4675383616394371
Bhutan,2022-Q1,1.053174029423008
Bhutan,2022-Q2,-9.0475215690552
Bhutan,2022-Q3,-0.0889138679023584
Bhutan,2022-Q4,-7.011454212594189
Bhutan,2023-Q1,1.779056844667408
Bhutan,2023-Q2,-4.87251070255563
Bhutan,2023-Q3,0.1178558413952251
Bhutan,2023-Q4,0.4342889810981167
Bhutan,2024-Q1,1.434917673270438
Bhutan,2024-Q2,-4.804843739808662
Bhutan,2024-Q3,-3.308265137596467
Bhutan,2024-Q4,-7.954843009486169
"Afghanistan, Islamic Republic of",2008-Q2,-10.0773879791732
"Afghanistan, Islamic Republic of",2008-Q3,-21.4403833256613
"Afghanistan, Islamic Republic of",2008-Q4,-10.2707685058082
"Afghanistan, Islamic Republic of",2009-Q1,-6.16323632288332
"Afghanistan, Islamic Republic of",2009-Q2,-12.915365018237
"Afghanistan, Islamic Republic of",2009-Q3,-25.5852769172511
"Afghanistan, Islamic Republic of",2009-Q4,-11.1962572071952
"Afghanistan, Islamic Republic of",2010-Q1,-147.480869693708
"Afghanistan, Islamic Republic of",2010-Q2,-14.4826073779303
"Afghanistan, Islamic Republic of",2010-Q3,-10.1268627963528
"Afghanistan, Islamic Republic of",2010-Q4,-19.9321396004629
"Afghanistan, Islamic Republic of",2011-Q1,-10.373974891072
"Afghanistan, Islamic Republic of",2011-Q2,-10.8251593352938
"Afghanistan, Islamic Republic of",2011-Q3,-19.1225884031683
"Afghanistan, Islamic Republic of",2011-Q4,-10.7145609817267
"Afghanistan, Islamic Republic of",2012-Q1,-15.7806745032975
"Afghanistan, Islamic Republic of",2012-Q2,-31.4901953776608
"Afghanistan, Islamic Republic of",2012-Q3,-10.0147513905901
"Afghanistan, Islamic Republic of",2012-Q4,-8.39889007234463
"Afghanistan, Islamic Republic of",2013-Q1,-20.8073121465378
"Afghanistan, Islamic Republic of",2013-Q2,-9.3337270399905
"Afghanistan, Islamic Republic of",2013-Q3,-9.41386811973294
"Afghanistan, Islamic Republic of",2013-Q4,-8.21911970332931
"Afghanistan, Islamic Republic of",2014-Q1,-11.8556511894516
"Afghanistan, Islamic Republic of",2014-Q2,-9.7220774547706
"Afghanistan, Islamic Republic of",2014-Q3,-8.33613196958668
"Afghanistan, Islamic Republic of",2014-Q4,-13.0805555969084
"Afghanistan, Islamic Republic of",2015-Q1,-18.0159068870691
"Afghanistan, Islamic Republic of",2015-Q2,-32.6375139801467
"Afghanistan, Islamic Republic of",2015-Q3,-77.7393301548468
"Afghanistan, Islamic Republic of",2015-Q4,-38.5908038896226
"Afghanistan, Islamic Republic of",2016-Q1,-15.4534357279435
"Afghanistan, Islamic Republic of",2016-Q2,-17.300840575721
"Afghanistan, Islamic Republic of",2016-Q3,-19.6711547852914
"Afghanistan, Islamic Republic of",2016-Q4,-27.1598376602828
"Afghanistan, Islamic Republic of",2017-Q1,-4.97765816214254
"Afghanistan, Islamic Republic of",2017-Q2,-13.755654669829
"Afghanistan, Islamic Republic of",2017-Q3,-9.53950409649986
"Afghanistan, Islamic Republic of",2017-Q4,-12.0003440717639
"Afghanistan, Islamic Republic of",2018-Q1,-43.3129648180606
"Afghanistan, Islamic Republic of",2018-Q2,-49.7514868492201
"Afghanistan, Islamic Republic of",2018-Q3,5.93790914053589
"Afghanistan, Islamic Republic of",2018-Q4,6.49513845460952
"Afghanistan, Islamic Republic of",2019-Q1,1.70631381139938
"Afghanistan, Islamic Republic of",2019-Q2,-6.28191229708333
"Afghanistan, Islamic Republic of",2019-Q3,9.04230815598747
"Afghanistan, Islamic Republic of",2019-Q4,-1.55021674090069
"Afghanistan, Islamic Republic of",2020-Q1,2.91065784950718
"Afghanistan, Islamic Republic of",2020-Q2,-0.428514723313506
"Afghanistan, Islamic Republic of",2020-Q3,5.3361958480127
"Afghanistan, Islamic Republic of",2020-Q4,16.4399911380354
"Afghanistan, Islamic Republic of",2021-Q1,2.54749594856687
"Mauritania, Islamic Republic of",2012-Q1,-327.0737325994837
"Mauritania, Islamic Republic of",2012-Q2,-266.0210354865262
"Mauritania, Islamic Republic of",2012-Q3,-290.5274777467828
"Mauritania, Islamic Republic of",2012-Q4,-502.4766047757371
"Mauritania, Islamic Republic of",2013-Q1,-270.4397550127292
"Mauritania, Islamic Republic of",2013-Q2,-280.7177715526645
"Mauritania, Islamic Republic of",2013-Q3,-267.1665608853587
"Mauritania, Islamic Republic of",2013-Q4,-307.6806721512457
"Mauritania, Islamic Republic of",2014-Q1,-142.4801253026908
"Mauritania, Islamic Republic of",2014-Q2,-174.3616280014499
"Mauritania, Islamic Republic of",2014-Q3,-77.87331565122149
"Mauritania, Islamic Republic of",2014-Q4,-107.8747648627977
"Mauritania, Islamic Republic of",2015-Q1,-122.6561027709987
"Mauritania, Islamic Republic of",2015-Q2,-121.3199505661932
"Mauritania, Islamic Republic of",2015-Q3,-125.5223876069806
"Mauritania, Islamic Republic of",2015-Q4,-132.2283247896466
"Mauritania, Islamic Republic of",2016-Q1,-65.96671694728246
"Mauritania, Islamic Republic of",2016-Q2,-76.61135842392225
"Mauritania, Islamic Republic of",2016-Q3,-45.77278890785906
"Mauritania, Islamic Republic of",2016-Q4,-82.78398071822716
"Mauritania, Islamic Republic of",2017-Q1,-107.2703841368555
"Mauritania, Islamic Republic of",2017-Q2,-110.9548969805516
"Mauritania, Islamic Republic of",2017-Q3,-165.335277022226
"Mauritania, Islamic Republic of",2017-Q4,-204.6566366189058
"Mauritania, Islamic Republic of",2018-Q1,-245.103657432441
"Mauritania, Islamic Republic of",2018-Q2,-133.243591531603
"Mauritania, Islamic Republic of",2018-Q3,-250.372332872676
"Mauritania, Islamic Republic of",2018-Q4,-143.52464202909
"Mauritania, Islamic Republic of",2019-Q1,221.420919850875
"Mauritania, Islamic Republic of",2019-Q2,153.352031334068
"Mauritania, Islamic Republic of",2019-Q3,212.481932489301
"Mauritania, Islamic Republic of",2019-Q4,296.306232151275
"Mauritania, Islamic Republic of",2020-Q1,-369.402878676014
"Mauritania, Islamic Republic of",2020-Q2,-172.989213169473
"Mauritania, Islamic Republic of",2020-Q3,-160.221192711788
"Mauritania, Islamic Republic of",2020-Q4,-225.30298121701
"Mauritania, Islamic Republic of",2021-Q1,-252.284474468508
"Mauritania, Islamic Republic of",2021-Q2,-308.065849409698
"Mauritania, Islamic Republic of",2021-Q3,-213.531350947684
"Mauritania, Islamic Republic of",2021-Q4,-287.63722853
"Mauritania, Islamic Republic of",2022-Q1,-203.631094414073
"Mauritania, Islamic Republic of",2022-Q2,-392.226192229478
"Mauritania, Islamic Republic of",2022-Q3,-288.121192101329
"Mauritania, Islamic Republic of",2022-Q4,-517.641983077865
"Mauritania, Islamic Republic of",2023-Q1,-253.201603222804
"Mauritania, Islamic Republic of",2023-Q2,-176.286168233052
"Mauritania, Islamic Republic of",2023-Q3,-206.401627106117
"Mauritania, Islamic Republic of",2023-Q4,-212.46233116038
"Mauritania, Islamic Republic of",2024-Q1,-171.441046141063
"Mauritania, Islamic Republic of",2024-Q2,-475.921085444192
"Mauritania, Islamic Republic of",2024-Q3,-485.721065983944
"Mauritania, Islamic Republic of",2024-Q4,-307.207937861861
Uganda,1980-Q1,0.0
Uganda,1980-Q2,0.0
Uganda,1980-Q3,0.0
Uganda,1980-Q4,0.0
Uganda,1981-Q1,0.0
Uganda,1981-Q2,0.0
Uganda,1981-Q3,0.0
Uganda,1981-Q4,0.0
Uganda,2000-Q3,-35.94062244762
Uganda,2000-Q4,-35.94062244762
Uganda,2001-Q1,-30.7565849879818
Uganda,2001-Q2,-30.7565849879818
Uganda,2001-Q3,-44.9914903379817
Uganda,2001-Q4,-44.9914903379817
Uganda,2002-Q1,-57.892014799375
Uganda,2002-Q2,-42.252014799375
Uganda,2002-Q3,-42.252014799375
Uganda,2002-Q4,-42.252014799375
Uganda,2003-Q1,-50.548148404625
Uganda,2003-Q2,-50.548148404625
Uganda,2003-Q3,-50.548148404625
Uganda,2003-Q4,-50.548148404625
Uganda,2004-Q1,-73.8541199501729
Uganda,2004-Q2,-73.8541199501729
Uganda,2004-Q3,-73.8541199501729
Uganda,2004-Q4,-73.8541199501729
Uganda,2005-Q1,-94.9520851667653
Uganda,2005-Q2,-94.9520851667653
Uganda,2005-Q3,-94.9520851667653
Uganda,2005-Q4,-94.9520851667653
Uganda,2006-Q1,-161.065624986628
Uganda,2006-Q2,-161.065624986628
Uganda,2006-Q3,-161.065624986628
Uganda,2006-Q4,-161.065624986628
Uganda,2007-Q1,-198.076445222811
Uganda,2007-Q2,-198.076445222811
Uganda,2007-Q3,-198.076445222811
Uganda,2007-Q4,-198.076445222811
Uganda,2008-Q1,-182.215225163102
Uganda,2008-Q2,-182.215225163102
Uganda,2008-Q3,-182.215225163102
Uganda,2008-Q4,-182.215225163102
Uganda,2009-Q1,-203.180080424894
Uganda,2009-Q2,-203.180080424894
Uganda,2009-Q3,-203.180080424894
Uganda,2009-Q4,-203.180080424894
Uganda,2010-Q1,-126.66460586491
Uganda,2010-Q2,-126.66460586491
Uganda,2010-Q3,-126.66460586491
Uganda,2010-Q4,-126.66460586491
Uganda,2011-Q1,-226.535106896819
Uganda,2011-Q2,-226.535106896819
Uganda,2011-Q3,-226.535106896819
Uganda,2011-Q4,-226.535106896819
Uganda,2012-Q1,-356.388108149361
Uganda,2012-Q2,-434.408456206113
Uganda,2012-Q3,-294.695171099223
Uganda,2012-Q4,-73.5597242658285
Uganda,2013-Q1,-262.905730623361
Uganda,2013-Q2,-262.905730623361
Uganda,2013-Q3,-262.905730623361
Uganda,2013-Q4,-262.905730623361
Uganda,2014-Q1,-257.886560748728
Uganda,2014-Q2,-257.886560748728
Uganda,2014-Q3,-257.886560748728
Uganda,2014-Q4,-257.886560748728
Uganda,2015-Q1,-184.414270405062
Uganda,2015-Q2,-184.414270405062
Uganda,2015-Q3,-184.270490121455
Uganda,2015-Q4,-184.270490121455
Uganda,2016-Q1,-156.427306426104
Uganda,2016-Q2,-156.427306426104
Uganda,2016-Q3,-156.352175654956
Uganda,2016-Q4,-156.352175654956
Uganda,2017-Q1,-200.602120440331
Uganda,2017-Q2,-200.602120440331
Uganda,2017-Q3,-200.597883937419
Uganda,2017-Q4,-200.597883937419
Uganda,2018-Q1,-263.76018684286
Uganda,2018-Q2,-263.76018684286
Uganda,2018-Q3,-263.757255779903
Uganda,2018-Q4,-263.757255779903
Uganda,2019-Q1,-325.67016895715
Uganda,2019-Q2,-325.67016895715
Uganda,2019-Q3,-325.670589696799
Uganda,2019-Q4,-325.670589696799
Uganda,2020-Q1,-297.790694291907
Uganda,2020-Q2,-297.790694291907
Uganda,2020-Q3,-297.787099583583
Uganda,2020-Q4,-297.787099583583
Uganda,2021-Q1,-411.975809316297
Uganda,2021-Q2,-411.975809316297
Uganda,2021-Q3,-411.97065644791
Uganda,2021-Q4,-411.97065644791
Uganda,2022-Q1,-738.146012743827
Uganda,2022-Q2,-738.146012743827
Uganda,2022-Q3,-738.143006565063
Uganda,2022-Q4,-738.143006565063
Uganda,2023-Q1,-748.287331856494
Uganda,2023-Q2,-748.287331856494
Uganda,2023-Q3,-748.281763027114
Uganda,2023-Q4,-748.281763027114
Uganda,2024-Q1,-751.653460049896
Uganda,2024-Q2,-751.653460049896
Uganda,2024-Q3,-876.745744085994
Uganda,2024-Q4,-876.745744085994
Uganda,2025-Q1,-904.464701904846
Uganda,2025-Q2,-904.464701904846
Uganda,2025-Q3,-820.616332123852
Trinidad and Tobago,2015-Q1,-472.42754367355
Trinidad and Tobago,2015-Q2,460.80841439736
Trinidad and Tobago,2015-Q3,-150.130236186121
Trinidad and Tobago,2015-Q4,113.258993365156
Trinidad and Tobago,2016-Q1,-334.076949485452
Trinidad and Tobago,2016-Q2,312.146651589429
Trinidad and Tobago,2016-Q3,3.86409694468721
Trinidad and Tobago,2016-Q4,16.3251846282464
