year,gdp_per_capita_constant,gdp_per_capita_current,gdp_deflator,gfkf_percent,gfkf_privat,natural_resources_rents,population_share_largest_city,population_total,fdi_inflow_percent,fdi_inflow_abs,fdi_outflow_percent,fdi_outflow_abs,trade_share,tax_as_perc_of_revenue,tax_of_gdp,mobile_phone_subs,telephone_subs,prim_netenrol,lowsec_netenrol,upsec_netenrol,cc,ge,pv,rl,rq,va,ISO3
1982,,,,,,,60.7331129340276,10991378.0,,100000.0,,0.0,,,,0.0,0.27754957,,,,,,,,,,AFG
1983,,,,,,,63.3835673960715,10917982.0,,0.0,,0.0,,,,0.0,0.291414848,,,,,,,,,,AFG
1984,,,,,,,64.1823789110543,11190221.0,,0.0,,0.0,,,,0.0,0.292863331,,,,,,,,,,AFG
1985,,,,,,,65.2848139587534,11426852.0,,0.0,,0.0,,,,0.0,0.294894838,,,,,,,,,,AFG
1986,,,,,,,67.9093482880595,11420074.0,,0.0,,0.0,,,,0.0,0.306265757,,,,,,,,,,AFG
1987,,,,,,,70.5828472030276,11387818.0,,400000.0,,0.0,,,,0.0,0.319682007,,,,,,,,,,AFG
1988,,,,,,,72.3385670232181,11523298.0,,0.0,,0.0,,,,0.0,0.327443839,,,,,,,,,,AFG
1989,,,,,,,72.8265470992962,11874088.0,,0.0,,0.0,,,,0.0,0.32792513,,,,,,,,,,AFG
1990,,,,,,,74.5020477820623,12045660.0,,10.0,,,,,,0.0,0.301,,,24.78793,,,,,,,AFG
1991,,,,,,,76.1127996885327,12238879.0,,-280000.0,,,,,,0.0,0.302,,,,,,,,,,AFG
1992,,,,,,,72.8293718085963,13278974.0,,360000.0,,,,,,0.0,0.218,,,,,,,,,,AFG
1993,,,,,,,67.1811527306518,14943172.0,,-20000.0,,,,,,0.0,0.194,26.766,,26.68461,,,,,,,AFG
1994,,,,,,,64.123458162404,16250794.0,,20000.0,,,,,,0.0,0.178,,,28.36574,,,,,,,AFG
1995,,,,,,,63.3691101979342,17065836.0,,-93330.0,,,,,,0.0,0.17,,,,,,,,,,AFG
1996,,,,,,,63.167461805142,17763266.0,,690000.0,,,,,,0.0,0.163,,,,-1.71757009999999,-2.3386312,-2.8176463,-1.91709469999999,-2.4898792,-2.23544399999999,AFG
1997,,,,,,,63.060826536389,18452091.0,,-1460000.0,,,,,,0.0,0.157,,,,,,,,,,AFG
1998,,,,,,,62.9529754168669,19159996.0,,-10000.0,,,,,,0.0,0.151,,,,-1.6293354,-2.3477587,-2.84889069999999,-1.91021629999999,-2.45899069999999,-2.3579466,AFG
1999,,,,,,,62.8326346184711,19887785.0,,6040000.0,,,,,,0.0,0.146,,,,,,,,,,AFG
2000,308.318269746638,174.930991430166,,,,,64.2725062676902,20130327.0,0.0048276006173403,170000.0,,,,,,0.0,0.144061246496393,,,,-1.63745039999999,-2.34460169999999,-2.8505004,-1.9150642,-2.45058229999999,-2.2978464,AFG
2001,277.118051443941,138.706821676113,-11.7745360319214,,,,65.9859845904149,20284307.0,0.0241685679088889,680000.0,,,,,,0.0,0.142967664608902,,,,,,,,,,AFG
2002,338.139973643387,178.954088379235,6.12552202910163,,,1.27614880703829,64.7226841696874,21378117.0,1.30694987042884,50000000.0,,,,,,0.116942011309976,0.154597338951789,,,,-1.5434271,-2.0988761,-2.43357069999999,-1.9838064,-2.13018459999999,-1.36406459999999,AFG
2003,346.071627096223,198.871115728727,11.655238221181,,,0.731312589343673,62.8644338630655,22733049.0,1.27849325196424,57800000.0,0.0221192604146061,1000000.0,,,,0.879776399549396,0.161438969317314,,,,-1.5453868,-2.1081208,-2.387388,-1.9844041,-1.9591576,-1.2674537,AFG
2004,338.637273888197,221.763653873013,11.2714320572149,,,0.458919792113206,62.0061059603344,23560654.0,3.577104200584,186900000.0,-0.0133973940096779,-700000.0,,,,2.54661861253936,,,,,-1.50732,-1.156126,-2.1912579,-1.7462939,-1.6058112,-1.23101369999999,AFG
2005,363.640141436773,254.184249149336,10.9127735503048,,,0.393192771402782,60.4094867649988,24404567.0,4.36867310434287,271000000.0,0.0241808474410122,1500000.0,,,,4.91711244047067,,,,,-1.57150029999999,-1.39070159999999,-2.133959,-1.7624734,-1.6164082,-1.1629637,AFG
2006,367.75831169358,274.218553561575,7.19975129292388,,,0.504174403493816,58.2483717655342,25424094.0,3.41377297323201,238000000.0,,,,17.9846056411452,6.96759757507017,9.91329720539894,,,,,-1.52211379999999,-1.62596609999999,-2.1468441,-1.8397413,-1.491989,-1.0452799,AFG
2007,410.757728879097,376.223152003876,22.5277562007029,,,0.449500569922326,57.2261077722643,25909852.0,1.93570171391636,188690000.0,,,,22.0088149768566,5.28345660398282,18.0166833836025,,,,31.56236,-1.5697208,-1.59296859999999,-2.3604939,-1.8394814,-1.5097036,-0.990981399999999,AFG
2008,417.647282647498,381.73323802844,2.09628875042125,,,0.601665824760427,55.9477375609289,26482622.0,0.45536044478174,46033740.0,-0.0189729921329406,-1918036.13352597,,27.475140307731,6.08796493020769,29.8267633771309,,,,,-1.6125664,-1.66803179999999,-2.53508629999999,-1.95002069999999,-1.5659451,-1.1039311,AFG
2009,488.830652491949,452.053705477043,-2.16340442746143,,,0.424658195958387,53.8590578677381,27466101.0,0.45188914562189,56107246.5,0.0019902383593864,247111.034433406,,30.5312780753524,8.48175836103604,38.2289426518893,0.0186775691242088,,,,-1.5631034,-1.5587942,-2.4492355,-1.84793489999999,-1.5140426,-1.33515229999999,AFG
2010,542.871030476037,560.621505463146,3.81463031545211,,,0.62533261319642,52.235804993189,28284089.0,1.20311798981139,190774431.98,-0.0078708051698206,-1248047.48845387,,27.3980173675962,9.16975191915408,36.1186814254474,0.0587609521381438,,,,-1.65416719999999,-1.5857412,-2.53097419999999,-1.8493765,-1.4285697,-1.3979576,AFG
2011,525.42698276582,606.694676337726,16.5933467401627,,,0.836389660299977,50.343361532698,29347708.0,0.293025179616803,52173421.0,0.0063865830761662,1137137.38873923,,28.3774096131276,8.91679399595736,47.0151842862822,0.0460308518811759,,,,-1.5926582,-1.6043337,-2.5512555,-1.92548149999999,-1.4373007,-1.2883533,AFG
2012,568.929021458341,651.417134470046,7.30175646760432,,,0.684675468598181,48.4526329231851,30560034.0,0.285440893554571,56823660.0,-0.0445104966004486,-8860851.34389303,,32.2965423547257,7.70780060287773,50.1966555403702,0.294557918358337,,,,-1.635471,-1.4997935,-2.5040196,-1.8835503,-1.2540947,-1.2510408,AFG
2013,580.603833333096,637.087099117099,4.82278547876986,,,0.603571665401867,47.0633552421067,31622704.0,0.239801184405551,48311346.0,0.0026670697666708,537318.99040943,,34.0916642754755,7.12277329020889,53.1490159728276,0.302848864537327,,,,-1.5860489,-1.50099379999999,-2.699732,-1.70220409999999,-1.282454,-1.2481171,AFG
2014,575.146245808546,625.054941813938,0.56694454253261,,,0.542756499666634,45.7877218072457,32792523.0,0.209664794672203,42975262.5,-9.34458242055625e-05,-19153.710717345,,40.8805266123672,6.88210294277301,56.1322103822265,0.310836101266133,,,,-1.5607981,-1.52460319999999,-2.3186705,-1.63760859999999,-1.1832846,-1.2039387,AFG
2015,565.569730408751,565.569730408751,2.44756300147404,,,0.469916949251438,44.9871093213398,33831764.0,0.88400046336123,169146608.0,0.0113046306689472,2163053.08831476,,42.9052977920066,7.58538233129798,58.256016446556,0.325138233998085,,,31.9738,-1.5195275,-1.4711716,-2.48125299999999,-1.6427748,-1.06718849999999,-1.20990209999999,AFG
2016,563.872336723147,522.082215583898,-2.19752646733461,,,0.617409905168126,44.6107858260018,34700612.0,0.516606084523093,93591315.3,0.0773106868414427,14006046.5507614,,21.6593451659319,9.50265278288094,62.2553342863232,0.329077769579395,,,32.20814,-1.56501159999999,-1.41773019999999,-2.4834928,-1.580107,-1.36089939999999,-1.2164992,AFG
2017,562.769574140988,525.469770891619,2.40365618765746,,,0.702981728943138,44.1509557003099,35688935.0,0.274796791572807,51533896.765,0.0600461881044499,11260735.7647647,,22.026284489407,9.89845089688421,67.0507903920361,0.332789420586521,,,33.2407,-1.54351939999999,-1.4421872,-2.61393089999999,-1.59509909999999,-1.4164481,-1.2397194,AFG
2018,553.125151688293,491.337221382603,2.07134857783487,,,0.855264249305936,43.6752547751319,36743039.0,0.661572217787196,119435105.715177,0.214940580498669,38803701.6430421,,,,59.8109345283062,0.347804654917085,,,33.50124,-1.5398439,-1.6312498,-2.5824048,-1.66687379999999,-1.3029823,-1.1858104,AFG
2019,557.861533207459,496.6025042585,6.52147984832531,,,0.682287828246046,43.2216879259299,37856121.0,0.124495985291258,23404553.647249,0.140009703959576,26321046.5766518,,,,59.6470805870469,0.355651864067108,,,,-1.5013636,-1.65408049999999,-2.5893714,-1.65715489999999,-1.2762178,-1.1404758,AFG
2020,527.834554499306,510.787063366811,6.9629462552564,11.4556283331357,6.16495739970788,0.305978171646739,42.7726996030675,39068979.0,0.0649939571808755,12970147.9832,0.186553469889349,37228478.0954418,46.7098945514103,,,58.0461137722591,0.373152827976385,,,,-1.40089,-1.7167282,-2.5896897,-1.65566449999999,-1.3026506,-1.081484,AFG
2021,408.625855217403,356.496214115892,2.83899625081041,12.9867036666422,6.62578766148859,0.428525449642917,42.7622400830673,40000412.0,0.144466946606861,20600980.0,0.215925454725649,30790960.0,51.4117163747271,,,56.6944760468967,0.364463746023416,,,,-1.22202489999999,-1.7059035,-2.4506389,-1.7202682,-1.40994469999999,-1.42797209999999,AFG
2022,377.665627080705,357.261152798144,9.40623933931322,16.6684717100358,10.2380241865423,,43.2612510130223,40578842.0,,,,,72.8854696086536,,,56.2655188632539,0.399769909648974,,,,-1.1719937,-1.9646115,-2.4492487,-1.8586889,-1.4229756,-1.8416443,AFG
2023,378.06630312259,413.757894705303,2.92366213121669,15.2435765521019,9.07321731277435,,43.4541283148259,41454761.0,,,,,67.5846651516385,,,55.5474967036959,0.438943551019387,,,,-1.1987543,-2.0924592,-2.3922828,-1.89680499999999,-1.43056079999999,-2.0370816,AFG
2024,,,,,,,43.1393597445569,42647492.0,,,,,,,,60.0990815591219,,,,,-1.3087183,-1.9339966,-2.2052112,-1.93548869999999,-1.538435,-2.1483748,AFG
2025,,,,,,,42.8815899785769,,,,,,,,,,,,,,,,,,,,AFG
1960,,,,,,,27.1593169510689,1608800.0,,,,,,,,0.0,0.400014259,,,,,,,,,,ALB
1961,,,,,,,26.7794777657646,1659800.0,,,,,,,,,0.418376,,,,,,,,,,ALB
1962,,,,,,,26.2450612211125,1711319.0,,,,,,,,,0.418376,,,,,,,,,,ALB
1963,,,,,,,25.7678860655484,1762621.0,,,,,,,,,0.418376,,,,,,,,,,ALB
1964,,,,,,,25.3311890287007,1814135.0,,,,,,,,,0.418376,,,,,,,,,,ALB
1965,,,,,,,24.9389210618035,1864791.0,,,,,,,,0.0,0.696142729,,,,,,,,,,ALB
1966,,,,,,,24.582096182171,1914573.0,,,,,,,,,0.737855,,,,,,,,,,ALB
1967,,,,,,,24.2251910938183,1965598.0,,,,,,,,,0.737855,,,,,,,,,,ALB
1968,,,,,,,23.811046291863,2022272.0,,,,,,,,,0.737855,,,,,,,,,,ALB
1969,,,,,,,23.4157451462864,2081695.0,,,,,,,,,0.737855,,,,,,,,,,ALB
1970,,,,,,,23.2123894984872,2135479.0,,,,,,,,0.0,7.441721214,,,,,,,,,,ALB
1971,,,,,,,23.0150854940535,2187853.0,,,,,,,,,8.04387,,,,,,,,,,ALB
1972,,,,,,,22.7842453816661,2243126.0,,,,,,,,,8.04387,,,,,,,,,,ALB
1973,,,,,,,22.5701775861859,2296752.0,,,,,,,,,8.04387,,,,,,,,,,ALB
1974,,,,,,,22.3641723808424,2350124.0,,,,,,,,,8.04387,,,,,,,,,,ALB
1975,,,,,,,22.1549131122448,2404831.0,,,,,,,,0.0,0.817320863,,,,,,,,,,ALB
1976,,,,,,,21.9687797952867,2458526.0,,,,,,,,0.0,0.829169062,,,,,,,,,,ALB
1977,,,,,,,21.7865627649889,2513546.0,,,,,,,,0.0,0.857721021,,,,,,,,,,ALB
1978,,,,,,,21.6450605994384,2566266.0,,,,,,,,0.0,0.871770654,,,,,,,,,,ALB
1979,,,,,,,21.535863499044,2617832.0,,,,,,,,0.0,0.900039221,,,,,,,,,,ALB
1980,1823.48926046182,590.607738430529,,35.1454825483242,,,21.483941185542,2671997.0,0.0,0.0,0.0,0.0,47.4940925041872,,,0.0,0.928049953,,,,,,,,,,ALB
1981,1890.02197487257,663.2942082544,-2.13957198618195,32.1448264037499,,,21.4482760112856,2726056.0,0.0,0.0,0.0,0.0,46.1004662837047,,,0.0,0.969125662,,,,,,,,,,ALB
1982,1905.06352710108,668.454504242454,-0.017719099620507,34.4923012277707,,,21.3935969074273,2784278.0,0.0,0.0,0.0,0.0,44.8105616083383,,,0.0,0.986459528,,,,,,,,,,ALB
1983,1885.6927997741,661.546782448624,-0.0167551716366177,36.6919155125718,,,21.338042267475,2843960.0,0.0,0.0,0.0,0.0,40.4106676033234,,,0.0,1.003914944,,,,,,,,,,ALB
1984,1823.32356317723,639.484730161417,-0.0283602576437403,38.3472354348279,,8.86272773832624,21.2842416259353,2904429.0,0.0,0.0,0.0,0.0,38.1156830212927,,,0.0,1.021800758,,,,,,,,,,ALB
1985,1818.02506971777,639.865903755552,0.351222347837975,33.45274868539,,8.7128140684248,21.2334340681027,2964762.0,0.0,0.0,0.0,0.0,35.9348239721958,,,0.0,1.049113653,,,,,,,,,,ALB
1986,1883.74041369284,693.873474633887,-2.41730042881592,32.0944339250987,,4.69709681587599,21.2005443542256,3022635.0,0.0,0.0,0.0,0.0,31.637304878056,,,0.0,1.091319087,,,,,,,,,,ALB
1987,1831.94703921937,674.793383069492,-0.0003060929208658,33.5688783800913,,5.69948776027969,21.1421832884097,3083605.0,0.0,0.0,0.0,0.0,32.159563916938,,,0.0,1.111908665,,,,,,,,,,ALB
1988,1772.17935790921,652.774321396566,-0.0005785792721297,32.6815097480848,,8.22312257740939,21.0929706933343,3142336.0,0.0,0.0,0.0,0.0,36.89787073527,,,0.0,1.133919232,,,,,,,,,,ALB
1989,1894.87827425617,697.995596576519,0.003679160161127,32.4776201793981,,8.84748768108249,20.8915391060917,3227943.0,0.0,0.0,0.0,0.0,40.066086463479,,,0.0,1.174523533,,,,,,,,,,ALB
1990,1682.8810874018,617.230435515505,-0.431368812605996,30.360946807547,,8.22402989872863,20.9591344768311,3286542.0,,,,,39.4369634031142,,,0.0,1.22,,,,,,,,,,ALB
1991,1218.96427317362,336.586994504629,35.5142469536257,7.60311109567282,,9.88575364344613,21.5071671433513,3266790.0,,,,,36.0705200632829,,,0.0,1.26,,,,,,,,,,ALB
1992,1138.23773998809,200.852219772323,232.984658847733,5.65668410228241,,11.7288387701529,22.0433092726263,3247039.0,3.06666159864896,20000000.0,,,108.785472241159,,,0.0,1.37,,,,,,,,,,ALB
1993,1254.67888414888,367.279225077581,125.650814248279,13.6761374504386,,3.37850179678418,22.5662437958259,3227287.0,4.89321210624299,58000000.0,,,80.518332770413,,,0.0,1.31,,,,,,,,,,ALB
1994,1367.22058963712,586.416135130865,35.8424752083152,18.8965848987739,,1.83861310975966,23.0805780411782,3207536.0,2.81772379080922,53000000.0,,,53.1025847356112,,,0.0,1.27,,,,,,,,,,ALB
1995,1558.96638565461,911.320465445326,33.5170816036326,23.4888671355406,,1.41199451722271,23.5873012752461,3187784.0,2.40956158210409,70000000.0,,,40.1386989518314,13.3059303212119,11.2022198544936,0.0,1.29,,,,,,,,,,ALB
1996,1683.76965547424,1020.97618050188,16.9344096030553,22.8277475804894,,1.36152948949073,24.0896269896913,3168033.0,2.78560468452093,90100000.0,,,44.4117820054663,16.2279698443001,8.76625058391996,0.070307774,1.97,,,,-0.8375515,-0.9700687,-0.7225509,-0.394600599999999,-0.7899984,-0.826076599999999,ALB
1997,1495.90035328523,728.545523729675,12.7559380021331,20.8152471481861,,1.31616086038518,24.5866975167305,3148281.0,2.07092049927343,47500000.0,,,44.7293780649181,10.9462834347774,9.75303831787712,0.101422403,2.69,,,14.77331,,,,,,,ALB
1998,1630.43874131845,831.175344077295,7.85515459177739,22.2095424976303,,0.373020813844308,25.0839170290748,3128530.0,1.73091617857629,45010000.0,,,47.1306266993222,11.4144287261124,14.2642010672685,0.173257946,3.6,,,,-0.563184,-0.9760298,-0.945772699999999,-0.871855199999999,-0.9299176,-0.663618399999999,ALB
1999,1841.80762760566,1056.34481153033,2.78507709416616,24.315483594315,,0.582819936494746,25.5828586619852,3108778.0,1.25458994529204,41200000.0,,,49.8954184095195,,,0.343114336,4.4,96.79354,,,,,,,,,ALB
2000,1991.91435867116,1160.42047054038,5.91957346525058,32.3834710002936,,1.20580664142954,26.0869497570899,3089027.0,3.9893207113692,143000000.0,,,61.6092610436407,,,0.940922534259296,4.82248460905807,95.38335,5.85666990280151,16.43434,-0.982770199999999,-1.1093724,-1.2463975,-0.969416699999999,-0.736177,-0.524937099999999,ALB
2001,2188.91854451375,1326.41652388077,3.76594531101591,36.874485838279,,0.774294478401242,26.5947392257359,3060173.0,5.10708868615592,207300000.0,,,64.2474462587009,,,12.473224578717,6.27381118400174,93.86551,3.53549003601074,16.96302,,,,,,,ALB
2002,2297.10853513924,1479.83884572006,3.90388141100428,36.0225168477628,,0.765808881841202,26.6817715386841,3051010.0,2.99003115858884,135000000.0,,,65.9914650336802,20.7622652526236,15.8747643037774,27.1529999757506,7.01957696200367,,,,-1.0003421,-0.6571054,-0.6545571,-0.7542805,-0.4325555,-0.2153127,ALB
2003,2428.68934653563,1908.69900687608,4.93749255224851,36.1844107733044,,0.765831615007164,26.7494216664375,3039616.0,3.06868730168473,178036400.666666,,,64.8232150960777,19.3099286488728,16.6323426421383,35.2780293564518,8.17808862354109,91.69871,,17.66389,-1.0079715,-0.6637265,-0.43559,-0.757626799999999,-0.4162418,-0.1267372,ALB
2004,2567.29763687121,2446.90949947798,3.09536654638973,38.171113638681,,0.868821575977377,26.797686621539,3026939.0,4.60782278585291,341285112.537562,0.183671566665206,13603902.3661545,65.0379383187697,20.5404810698665,17.4267041665946,40.6495459161824,8.86051602355472,90.92345,,,-0.7554331,-0.449955899999999,-0.6084853,-0.5144925,-0.287862,-0.0105244,ALB
2005,2712.86983830331,2741.72136549578,3.14370505375079,38.4528885210446,,1.10115055658531,26.8431213432138,3011487.0,3.17899814544722,262479012.637464,0.0491908930236058,4061523.92699014,69.1162926602322,,,49.7452829974003,9.06887452826723,,,,-0.883028399999999,-0.697942699999999,-0.6100173,-0.6642115,-0.355651799999999,0.1006314,ALB
2006,2894.36032580174,3057.77257038113,2.68476832531357,38.3733064639202,,1.37890239530199,26.8994991463125,2992547.0,3.55321913781567,325138316.803696,0.11474747520942,10500000.0,72.2019089483674,,,62.6025752513514,8.39121688706176,,,,-0.6947376,-0.6153929,-0.549163,-0.611922899999999,-0.1313664,0.1202026,ALB
2007,3105.8796756386,3743.05529896187,5.14956776072877,36.4450920497709,,2.17405008124285,26.9725261522643,2970017.0,5.86740351847628,652275603.722802,0.044169716281562,4910319.91631329,79.9119008919954,,,76.8284093980357,9.92428760982465,,,,-0.6751999,-0.5171955,-0.188559199999999,-0.5254485,-0.0069108999999999,0.0980996,ALB
2008,3345.98161761476,4498.50486763601,3.49863912505761,35.0619928502369,,1.77540436427071,27.036762478075,2947314.0,9.40665320050491,1247181714.30558,2.76000729149247,365935742.705462,75.2485472798728,,,62.1341628437685,11.4800880742283,86.78701,,16.79416,-0.6438129,-0.4824716,-0.0276847,-0.472655599999999,0.0382242,0.1726,ALB
2009,3459.24695646692,4213.65007574693,2.57034008938903,34.46966714051,,1.04750341619612,27.0657185741899,2927519.0,10.9068201480963,1345415233.65619,3.19931312776844,394652571.591839,73.3213575646169,,,83.1929248865178,12.2573889600433,85.34118,,14.7321,-0.574472099999999,-0.290001399999999,-0.0272379,-0.4057361,0.1276639,0.1550401,ALB
2010,3579.82413181046,4149.14469936847,4.12744389120799,30.1746231779397,,1.52816814295294,27.0423688944969,2913021.0,9.01744998049889,1089898207.57431,0.383786491965863,46386529.5165945,75.5325329687378,,,91.9299271149669,11.3724006580345,85.95611,,14.77747,-0.503922299999999,-0.2964483,-0.1725061,-0.3178041,0.1073455,0.1270914,ALB
2011,3677.89457937717,4465.70914328865,1.69479180198789,31.6903461775522,,2.89849835443056,26.9019634692284,2905195.0,8.08329285826067,1048706682.05458,1.55768308259941,202090000.435402,80.6989985298954,19.8053631968753,17.9067230671409,106.474179667965,11.6381086888426,86.99052,,15.24414,-0.6894267,-0.249067699999999,-0.348045,-0.299265399999999,0.053824,-0.0048785,ALB
2012,3771.84781862015,4280.93316338873,0.226739790649205,28.6230804126196,,3.23145242472225,27.5472212397421,2860708.0,7.49597513325321,917994575.801856,0.679201782001219,83178444.5209968,76.9683583166821,19.0907321248282,17.5879265953551,120.274748763232,10.7216347468938,89.53195,,14.89293,-0.8226266,-0.3393566,-0.3697641,-0.402225799999999,-0.0835796999999999,-0.0572675,ALB
2013,3895.89975621942,4542.92903556739,0.352563785277709,27.8069449555149,,3.32799084447126,28.2827107310066,2816902.0,9.80035898039468,1254150555.51293,0.222314388528176,28449540.9228266,75.7506185619748,19.7538721443931,16.4764962744668,126.771812779937,9.67129630107309,91.90565,0.98416773405494,14.75715,-0.815531999999999,-0.356418399999999,-0.1931708,-0.4812225,-0.0639441999999999,-0.0615944,ALB
2014,4045.11934884933,4793.59751131525,1.44342053888136,26.5299242007892,,3.41690043441322,29.0395440778735,2773767.0,8.64846635716115,1149927985.77736,0.568935441597854,75647491.633271,75.0212023084129,19.0750416761579,18.2080954662381,115.700565028176,8.11826366535124,93.78369,1.34600323481593,14.29575,-0.6758626,0.0801175,0.2608816,-0.276422499999999,0.056535,0.0984136999999999,ALB
2015,4199.53912925398,4199.53912925398,0.771576290611591,26.0810405275666,,1.73486186826951,29.8234679145716,2731293.0,8.62740636982337,989578334.828615,0.691450462502464,79310556.1473248,71.2794476606014,20.5684028366258,18.3812921492969,117.329657576402,7.82155168369079,94.17835,0.453110009431839,13.50589,-0.5865235,0.1835585,0.1252711,-0.2267931,0.0444083,0.0763576,ALB
2016,4431.55635814168,4457.63412207495,-0.864265221201691,25.626746695952,,1.05848104238626,30.6355635663925,2689469.0,8.71147225448456,1044389554.85795,0.0587118347004274,7038767.39963295,74.0144504546815,16.5165155773985,17.4032025232446,116.284011654089,8.58010391781265,94.05692,0.710240006446838,12.22137,-0.5061985,0.1974461,0.1659701,-0.2061558,0.0642829999999999,0.0737892,ALB
2017,4648.23078660658,5006.36012951959,2.72506918540461,26.2596685681188,,1.34604237945034,31.4769409052308,2648285.0,7.71411336285186,1022757857.07376,-0.800829572520249,-106176134.436441,76.7873817898989,21.765605775375,18.5476631833556,125.099939894598,8.51274669265023,95.53947,4.99434995651245,11.60265,-0.5663593,0.256049,0.1638298,-0.2057486,0.1105237,0.1067553,ALB
2018,4893.82375538717,5897.65452588774,1.45328722509015,25.9195838592949,,1.71111628143642,32.3486119216794,2607733.0,7.83109146132114,1204383363.60476,-0.0293464255175672,-4513335.95696012,75.6940783717425,23.3826756643626,18.2769527327116,93.8030862083918,8.59057207251253,94.52966,1.20904085884402,11.19927,-0.587108899999999,0.2684643,0.1502032,-0.1743527,0.1139598,0.1354782,ALB
2019,5072.43648354739,6069.43903131027,1.00063285556122,24.6048342032887,,1.63497378546365,33.248444000483,2567801.0,7.70621465029911,1201022154.46643,0.256506769651017,39976866.3476732,75.382128932689,26.0064014783247,17.9309939892851,91.1634968336332,8.41796042301413,,2.05877140122647,,-0.5384935,0.0266494,0.0043749999999999,-0.291428099999999,0.0917374,0.0967645999999999,ALB
2020,4980.61699524696,6027.91350716348,0.0410649985799267,25.1975755428037,,0.775369617467959,34.1717683131517,2528480.0,7.01865154497786,1069744879.65452,0.328696897587695,50098202.0405847,59.5206994391875,22.0434869973123,16.8955410663729,91.1880900599383,7.78107866630176,,2.79332507987813,,-0.6594306,0.0187103,-0.0049854,-0.256738199999999,-0.0195592999999999,0.0554688,ALB
2021,5511.75743402862,7242.45513146613,3.4442567503793,27.2150561792836,,1.44260146706838,35.1119042048324,2489762.0,6.75791457973236,1218586452.37157,0.276960951113329,49941569.8261184,75.5904040905009,22.10109002107,18.0962279133573,92.4843357131703,6.93737969950537,,2.6330679506513,,-0.60203,0.1116368,0.0239536,-0.2015586,-0.0049463,-0.0004042999999999,ALB
2022,5867.65096230557,7756.96188744253,9.86160992016288,25.6948129442746,,,36.0602499747995,2451636.0,7.57934042905775,1441381891.41694,1.00704199675918,191511664.057224,84.6980435944865,23.4829700183351,18.0607759287802,98.3950391992101,6.26840778495463,,2.74965013841179,,-0.500456,0.1929668,0.0115425,-0.1309656,0.0155769,0.024176,ALB
2023,6198.17195301204,9730.86921906893,5.73390704564409,24.2865145867852,,,37.0080533197083,2414095.0,6.90036950940795,1620982550.54309,1.11861571609445,262776733.054682,82.3524933990723,27.7872511723251,17.8021587949933,92.9973271969712,6.15776117624673,,5.44810440280547,,-0.464044399999999,0.293429,0.0246567,-0.153011099999999,0.0632513,-0.0363936,ALB
2024,6549.23387415397,11377.7757431099,2.35318090275747,24.3552461083467,,,37.9477366887927,2377128.0,6.32349466068578,1710279512.48091,0.96360035909559,260619489.825221,79.4546360752224,25.9191303844214,18.0152934113212,89.1328603947682,5.92385104047081,,,,-0.420760099999999,0.3123437,0.0204668,-0.1185025,0.1357347,-0.0124167999999999,ALB
2025,,,,,,,38.6342689085085,,,,,,,,,,,,,,,,,,,,ALB
1960,2388.42007866513,238.392476666447,,,,,24.3424922040775,11424922.0,,,,,106.186804301314,,,0.0,,,,,,,,,,,DZA
1961,2027.2735152594,209.370672655334,3.47172028312757,,,,23.8970878590097,11628883.0,,,,,113.7483279283,,,,,,,,,,,,,,DZA
1962,1604.48773834557,169.60286272133,2.35127905149631,,,,23.4023071932946,11800771.0,,,,,40.6125193571122,,,,,,,,,,,,,,DZA
1963,2122.43109189689,225.584660210993,0.549331893043714,,,,23.0097311881095,11982118.0,,,,,61.510197197341,,,,,,,,,,,,,,DZA
1964,2209.90697857327,238.863801545015,1.69518281504695,,,,22.7753789138469,12179813.0,,,,,54.5238212566159,,,,,,,,,,,,,,DZA
1965,2311.73974611394,253.622059985778,1.50133145684521,,,,22.8067085923813,12365976.0,,,,,48.4370219064117,,,0.0,0.587177908,,,,,,,,,,DZA
1966,2161.49133930108,241.44896961658,1.81781454211509,,,,23.0126067227674,12590069.0,,,,,50.6397695218843,,,,0.579242,,,,,,,,,,DZA
1967,2313.2585876383,261.792442124002,1.31204101872765,,,,23.0865148202136,12876118.0,,,,,45.066186093677,,,,0.579242,,,,,,,,,,DZA
1968,2505.31409679333,292.436036368561,3.14205629857732,,,,23.1872591666805,13172614.0,,,,,47.3228889614156,,,,0.579242,,,,,,,,,,DZA
1969,2655.44328833884,315.914655734237,1.92108454415403,29.4980832621272,,,23.3150421749372,13475960.0,,,,,51.8595349042921,,,,0.579242,,,,,,,,,,DZA
1970,2826.24146248781,352.845766557928,4.94044573035421,34.1502687036847,25.8209348735177,7.89139762018415,23.4692116665409,13783719.0,1.64736418043534,80120000.0,0.0411224208795642,2000000.0,51.2254018061269,,,0.0,0.694408454,,,,,,,,,,DZA
1971,2449.95226859772,360.111081707845,17.1519638475775,33.2767205461122,24.4563828929341,7.73825551275711,23.635556674802,14098936.0,0.0118175765755246,600000.0,0.0196959609592076,1000000.0,46.1062966825765,,,,0.662289,,,21.09646,,,,,,,DZA
1972,3050.82216641747,469.030996510511,-4.60646101678381,32.3234995501657,23.0882151423742,9.69187373577921,23.7981941380776,14427072.0,0.613145705886523,41490000.0,0.0295563126481814,2000000.0,46.1764302847485,,,,0.662289,,,,,,,,,,DZA
