ISO3,year,deflator,exports_GDP,imports_GDP,finv_GDP,infl,REER,ltrate,strate
MLT,1983,45.92037,61.12902,70.15708,23.304844,-0.925,132.15034,,
MLT,1984,45.83957,63.80098,72.846054,22.232172,-0.443,130.40784,,
MLT,1985,46.128174,65.950035,75.407776,21.43375,-0.236,126.46466,,
MLT,1986,47.75186,65.76631,70.31969,19.360632,2.031,119.6908,,
MLT,1987,49.20861,71.13512,74.74486,22.64928,0.416,115.89602,,4.5
MLT,1988,50.125217,71.97157,76.12748,22.233067,0.946,115.44737,,4.2366667
MLT,1989,51.194168,73.75818,78.570915,22.783598,0.866,112.88538,,4.2425
MLT,1990,52.807228,77.53388,84.45432,25.655655,2.975,108.72316,,4.25
MLT,1991,54.57672,79.10711,83.706604,24.017952,2.552,106.141464,,4.4583335
MLT,1992,56.518566,83.5935,84.50764,22.31462,1.845,102.12735,,4.575
MLT,1993,58.128403,86.71461,89.64013,23.862593,4.031,96.461235,,4.6
MLT,1994,60.16217,87.92565,91.21142,24.061754,4.128,98.11719,,4.29225
MLT,1995,63.07355,85.32092,91.74261,25.83426,3.973,99.74248,,4.645
MLT,1996,63.814205,77.114815,86.98551,26.072598,1.964,99.2666,,4.9891667
MLT,1997,64.56293,74.779724,80.87699,24.00141,3.924,100.393036,,5.0775
MLT,1998,66.52857,75.310036,81.736755,24.89941,3.686,105.40874,,5.4075
MLT,1999,67.317856,80.27587,84.89544,22.760227,2.294,103.304924,,5.153333
MLT,2000,68.21644,90.26942,99.33253,23.720873,3.037,100.992874,5.75,4.89
MLT,2001,71.19906,78.456276,82.86624,21.372667,2.514,102.11652,6.19,4.93
MLT,2002,73.073296,82.51778,80.00667,17.444445,2.614,104.81323,5.82,4.02675
MLT,2003,74.56035,75.455765,79.11661,21.855833,1.931,110.45423,5.04,3.2910833
MLT,2004,76.43371,75.097435,80.792534,21.143917,2.7859097,114.79508,4.69,2.9385
MLT,2005,77.93494,74.22436,83.32588,22.544691,3.0037305,113.454544,4.56,3.1771667
MLT,2006,79.70669,89.17964,93.25354,20.443817,2.7721994,114.10113,4.32,3.492125
MLT,2007,81.49214,90.85355,93.97736,21.977432,1.2524836,115.79258,4.72,4.265683
MLT,2008,84.24059,91.472786,94.27724,20.216469,4.26328,117.62351,4.81,4.4366665
MLT,2009,86.13268,81.034096,82.52433,19.730898,2.0902896,118.70648,4.54,1.775
MLT,2010,88.51567,89.624016,88.60828,20.821918,1.5183238,111.67304,4.19,0.8233333
MLT,2011,89.82782,97.441986,94.5868,17.988567,2.7213972,111.37367,4.49,1.2341666
MLT,2012,91.7685,100.79819,98.41433,19.776722,2.4153016,106.35954,4.13,0.9941667
MLT,2013,93.8383,97.66895,89.761856,17.29525,1.3778874,108.468445,3.36,0.57916665
MLT,2014,95.96967,96.9291,84.37057,16.839695,0.31431204,107.74929,2.61,0.26444444
MLT,2015,100.0,108.73266,98.464005,23.663097,1.1001049,100.0,1.49,-0.02
MLT,2016,102.12536,113.16698,100.19329,21.315685,0.6445305,101.865555,0.89,-0.26
MLT,2017,104.30597,116.626915,96.42142,18.697798,1.261,102.98296,1.28,-0.33
MLT,2018,106.18217,123.348885,104.74903,19.111605,1.16,104.43488,1.39,-0.32
MLT,2019,108.8437,124.520004,108.54997,20.077154,1.523,102.522484,0.67,-0.36
MLT,2020,110.95026,129.9539,112.4067,19.936083,0.638545,103.69176,0.48,-0.43
MLT,2021,113.688995,118.78406,101.28824,22.310677,1.5,103.99862,0.5,-0.55
MLT,2022,119.47176,128.29945,116.282074,24.91159,6.153756,99.72381,2.41,0.35
MLT,2023,125.64203,119.74833,101.38496,19.108425,5.110927,103.162415,3.71,3.43
MLT,2024,130.79637,118.48146,99.24882,18.51085,1.650438,103.25134,3.37,3.57
MLT,2025,133.6451,119.10959,99.90479,17.789253,2.364335,108.47097,3.43704,
MMR,1960,0.22680263,14.144839,29.628973,11.78999,7.389937,,,
MMR,1961,0.23009,11.850413,25.18817,11.693069,-0.14641288,,,
MMR,1962,0.23147249,14.75955,27.27802,10.3993225,-1.6129032,,,
MMR,1963,0.23279761,12.93753,24.90946,9.135558,-2.6825633,,,
MMR,1964,0.22739884,12.237544,27.60021,11.345645,-0.45941806,,,
MMR,1965,0.22795752,10.451369,29.304504,10.44459,17.692308,,,
MMR,1966,0.23602271,9.936894,19.677769,11.245816,25.490196,,,
MMR,1967,0.26967147,6.9849434,16.56195,12.100359,0.8333333,,,
MMR,1968,0.2742031,4.0450177,11.831477,11.30624,2.376033,,,
MMR,1969,0.28177735,4.076716,11.08763,10.884135,-4.3390512,,,
MMR,1970,0.27775186,3.818304,12.763846,11.32874,-4.00844,,,
MMR,1971,0.27333423,4.155681,12.633861,11.174988,2.08791,,,
MMR,1972,0.28316498,4.2172513,10.91147,10.789078,7.64263,,,
MMR,1973,0.3358352,4.3626933,7.3120437,9.033822,25.2,,,
MMR,1974,0.3766715,4.713824,5.2511606,7.8823647,25.2117,,,
MMR,1975,0.4388324,5.077481,6.1464086,7.156316,31.6557,,,
MMR,1976,0.48328048,5.155677,5.935725,8.462909,22.3844,,,
MMR,1977,0.49256817,5.8344865,7.046353,12.672013,-1.15669,,,
MMR,1978,0.49649566,5.7926474,10.13831,16.868809,-6.04471,,,
MMR,1979,0.5243821,7.5824027,12.198164,20.913559,5.6723,,,
MMR,1980,0.53085923,8.226337,12.004909,18.722006,0.608153,,,
MMR,1981,0.5543378,8.004187,13.085589,20.139118,0.318445,,,
MMR,1982,0.5730571,6.4153743,13.488211,21.457623,5.30474,,,
MMR,1983,0.5842738,6.770193,10.43087,18.179304,5.65008,,,
MMR,1984,0.5989852,5.8456726,9.405327,15.817013,4.84631,,,
MMR,1985,0.60837275,4.583197,8.576638,15.448487,6.80757,,,
MMR,1986,0.6482451,4.0980554,6.668022,14.598157,9.32546,,,
MMR,1987,0.78592217,2.4090948,5.9186583,12.639379,24.76,,,
MMR,1988,0.98394006,2.8448513,4.5158243,9.569403,16.0428,,,
MMR,1989,1.5515207,2.2732742,2.7232766,9.486949,27.1985,,,
MMR,1990,1.8391616,1.9435176,3.6349635,14.688596,17.6268,,,
MMR,1991,2.2759423,1.5663644,2.8570359,14.759478,32.272,,,
MMR,1992,2.7708662,1.4394835,2.151206,12.5038595,21.9132,,,
MMR,1993,3.7752876,19.748766,45.380722,10.397674,31.8316,,,
MMR,1994,4.608872,19.2414,36.37198,11.548013,24.0988,,,
MMR,1995,5.512251,14.007503,35.158638,13.656034,25.1947,,,
MMR,1996,6.7821355,11.662575,30.694849,14.938888,16.2754,,,
MMR,1997,8.993416,9.541062,26.518625,13.540576,29.6972,,,
MMR,1998,12.324956,17.899025,44.885906,12.853434,49.136,,,
MMR,1999,15.115349,21.500982,39.351128,11.660762,10.899,,,
MMR,2000,15.487439,26.658203,31.792,11.790554,-1.723,,,
MMR,2001,19.33523,31.734875,35.66922,11.643941,34.503,,,
MMR,2002,27.361078,28.16648,21.648651,9.808427,58.104,,,
MMR,2003,32.96915,22.533056,21.988152,11.016798,24.948,,,
MMR,2004,34.156414,26.953506,19.045174,11.774748,3.757,,,
MMR,2005,40.701984,28.52819,16.58706,12.727141,10.741,,,
MMR,2006,49.371716,36.196167,20.800903,13.543308,26.328,,,
MMR,2007,61.04511,33.195015,17.985554,14.528877,30.935,,,
MMR,2008,69.35864,22.889002,17.673716,15.734956,11.543,,,
MMR,2009,72.74237,21.057234,12.43462,18.98915,2.246,,,
MMR,2010,77.86577,19.588652,15.089932,22.915575,8.222,,11.5,
MMR,2011,85.85057,15.419458,15.764762,29.187597,2.766,,11.5,
MMR,2012,88.53777,14.772974,15.06636,29.880203,2.829,,9.5,
MMR,2013,92.41403,16.70352,22.92988,31.515722,5.716,,9.5,
MMR,2014,96.11166,17.651299,25.430672,31.719675,5.109,,9.5,
MMR,2015,100.0875,17.39499,27.94171,34.59051,10.044,,9.5,
MMR,2016,102.01317,24.539175,33.121204,32.23666,6.765,,9.5,
MMR,2017,107.49205,27.220697,34.554504,33.76592,4.622,,9.5,
MMR,2018,114.15363,30.233711,33.02018,30.478819,6.0,,9.5,
MMR,2019,117.912834,29.768993,30.500717,30.014938,8.627,,9.5,
MMR,2020,131.3959,26.28148,26.326618,28.386143,6.113,,9.5,
MMR,2021,153.38608,28.761395,29.949173,29.626633,5.026,,,
MMR,2022,162.84038,30.066395,31.562616,28.161423,16.225,,,
MMR,2023,180.40704,24.405771,25.825214,27.631527,27.1,,,
MMR,2024,191.8426,26.125214,26.30524,27.631527,22.000164,,,
MMR,2025,204.3124,,,,14.199885,,,
MNE,1990,49.590584,30.484285,55.032368,17.438787,,,,
MNE,1991,46.650604,30.479336,54.985718,17.436981,,,,
MNE,1992,48.459,30.490162,55.00529,17.44887,,,,
MNE,1993,44.744133,30.483358,55.1061,17.430515,,,,
MNE,1994,44.64426,30.464502,54.845776,17.431564,,,,
MNE,1995,49.542236,30.522627,55.064,17.484526,,,,
MNE,1996,29.326258,30.46294,55.408516,17.375456,,,,
MNE,1997,30.707426,30.407934,54.064808,17.434711,,,,
MNE,1998,30.146769,30.69701,55.718685,17.64341,,,,
MNE,1999,33.812424,30.283876,56.442055,17.048244,,,,
MNE,2000,44.935528,30.242912,50.033672,17.612476,29.864,,,
MNE,2001,54.00073,31.028938,59.65124,17.947037,23.729,,,
MNE,2002,55.64702,27.965933,56.43567,14.675299,19.701,,,
MNE,2003,60.26176,24.494247,44.80413,13.4926195,7.502,,,
MNE,2004,63.79218,34.28827,56.481693,17.71235,3.099,,,10.391666
MNE,2005,66.540184,36.258434,60.59772,18.953825,3.446,,,6.0266666
MNE,2006,72.55099,40.622257,77.55158,22.757696,2.116,,,1.2775
MNE,2007,83.99813,43.03524,85.80625,32.77511,3.365,,,0.52416664
MNE,2008,90.65123,39.56129,92.91936,39.019356,9.0,,,0.49
MNE,2009,92.758255,34.46796,65.35431,27.241022,3.551,,,3.1818335
MNE,2010,94.44899,36.715267,62.1535,22.050953,0.3808291,,,3.2045813
MNE,2011,94.772575,42.442867,64.3113,20.089561,3.4422116,,,2.6640196
MNE,2012,95.12846,42.220676,66.55728,20.297857,4.150642,,,4.7349415
MNE,2013,96.66706,41.74976,62.034477,20.42888,2.2073307,,,3.2464092
MNE,2014,97.765175,40.267464,60.170574,19.39545,-0.697478,,,1.3512958
MNE,2015,100.0,42.727524,61.396957,20.705395,1.5570782,,,0.63709664
MNE,2016,105.27639,40.781384,63.35416,24.930143,-0.2666404,,,1.9641666
MNE,2017,110.1798,41.500294,65.21105,27.221634,2.373,,,2.3466666
MNE,2018,113.81886,43.45889,67.64112,29.76809,2.6,,,0.53333336
MNE,2019,116.07858,44.324677,65.69288,27.60085,0.366,,,0.5341667
MNE,2020,115.54415,26.252172,61.609734,28.204016,-0.2556557,,,0.9040039
MNE,2021,121.404625,43.120323,62.599525,22.24163,2.410802,,,0.9
MNE,2022,136.05548,51.344124,74.110085,21.748201,13.040303,,,1.3866667
MNE,2023,151.94858,49.229008,67.57866,20.436283,8.584769,,,3.9516666
MNE,2024,159.28365,43.74779,66.19792,21.060894,3.6,,,3.75
MNE,2025,165.70067,40.06266,65.711624,22.33101,4.1,,,3.75
MNG,1960,0.24843642,,,,,,,
MNG,1961,0.24984334,,,,,,,
MNG,1962,0.25160044,,,,,,,
MNG,1963,0.2535751,,,,,,,
MNG,1964,0.2559908,,,,,,,
MNG,1965,0.25861397,,,,,,,
MNG,1966,0.2613031,,,,,,,
MNG,1967,0.26310396,,,,,,,
MNG,1968,0.26613653,,,,,,,
MNG,1969,0.26928365,,,,,,,
MNG,1970,0.27672005,12.3525,34.123486,51.56861,,,,
MNG,1971,0.2767394,12.351603,34.10442,51.52288,,,,
MNG,1972,0.27676025,12.347982,34.124233,51.536842,,,,
MNG,1973,0.27672666,12.357915,34.141808,51.646107,,,,
MNG,1974,0.27677205,12.348912,34.04722,51.385677,,,,
MNG,1975,0.27676246,12.337119,34.183674,51.57874,,,,
MNG,1976,0.27674013,12.387717,34.194546,51.973927,,,,
MNG,1977,0.27673802,12.321902,33.763447,50.604374,,,,
MNG,1978,0.27674595,12.301739,34.59302,52.157917,,,,
MNG,1979,0.27676097,12.539508,34.227158,53.15949,,,,
MNG,1980,0.2766351,12.124459,32.47015,46.49571,,,,
MNG,1981,0.29803014,12.241245,37.081757,56.818546,,,,
MNG,1982,0.30867693,13.25282,33.12957,56.16422,,,,
MNG,1983,0.28487828,14.686376,35.077103,50.72349,,,,
MNG,1984,0.2805807,15.843332,35.98096,49.730904,,,,
MNG,1985,0.27956384,14.359367,37.30593,53.42919,,,,
MNG,1986,0.25543866,16.111586,44.255497,54.015625,,,,
MNG,1987,0.24556242,17.24606,41.199146,56.38898,,,,
MNG,1988,0.24785878,15.927243,37.638664,52.98228,,,,
MNG,1989,0.24784733,13.49247,32.912834,53.876972,,,,
MNG,1990,0.24965617,13.414099,30.156628,38.844185,,105.90574,,
MNG,1991,0.49406478,38.771236,60.26521,25.664656,120.2,120.06844,,
MNG,1992,1.361848,20.600336,26.363008,13.53389,202.875,77.81964,,
MNG,1993,4.942551,48.75902,58.919334,30.897367,268.414,34.74384,,
MNG,1994,8.246855,36.12026,44.93501,26.416714,193.414,70.61927,,
MNG,1995,11.74681,33.848305,36.95839,25.640621,0.218,61.805294,,
MNG,1996,13.403653,28.802465,36.65683,26.685627,46.831,73.509254,,
MNG,1997,16.613777,41.916298,40.11597,24.993034,35.709,67.890335,,
MNG,1998,15.782505,39.30914,52.073837,31.51816,9.549,72.16488,,
MNG,1999,17.334661,41.604008,54.845257,35.987408,7.418,62.003757,,
MNG,2000,18.870693,46.078957,61.704502,27.966095,11.43,65.75545,,
MNG,2001,20.84243,42.939873,59.532295,24.115135,6.353,69.24686,,
MNG,2002,22.17,43.288338,61.614418,24.00252,1.049,67.653465,,
MNG,2003,24.439419,44.675488,61.75703,32.243515,5.046,63.612392,,
MNG,2004,28.518791,51.87394,64.11465,30.461662,8.235,62.69144,,
MNG,2005,34.250626,50.151814,57.816345,30.813692,12.655,66.93995,,
MNG,2006,41.781185,50.726753,48.61362,36.720963,4.412,69.16113,,
MNG,2007,46.63975,50.87291,52.95743,38.51906,8.193,72.40476,,
MNG,2008,56.643368,46.09621,61.06027,39.899242,26.744,88.10423,,
MNG,2009,57.678093,42.90548,52.29369,31.827915,6.399,78.72929,,
MNG,2010,69.23293,46.679012,56.67103,35.8548,10.344,87.19346,,
MNG,2011,79.70065,52.553402,74.44549,50.490505,7.741,95.980194,,
MNG,2012,89.889534,43.57218,66.01652,46.814762,14.287518,101.841934,,12.89
MNG,2013,92.50329,38.89033,61.42212,39.66368,9.957043,100.209236,9.862083,9.56
MNG,2014,99.394135,52.248833,57.073124,29.002087,12.801765,94.73475,13.0575,12.203333
MNG,2015,100.00008,44.18383,45.469715,18.283195,6.562472,99.99999,15.43075,14.515833
MNG,2016,102.99294,50.872288,50.18323,18.67164,0.7249985,92.3558,16.330334,15.011666
MNG,2017,114.116806,59.166676,56.766163,22.35436,4.623,82.64693,13.843333,13.850611
MNG,2018,123.20114,58.164787,68.19131,26.85428,6.83,84.51752,,
MNG,2019,135.48705,59.21716,65.17923,27.991955,7.26,84.39572,,
MNG,2020,140.50935,57.66034,55.178314,23.589464,3.693169,82.10796,,
MNG,2021,160.77086,58.548748,60.549183,26.937632,7.098564,82.70855,,
MNG,2022,189.25089,65.061356,71.26658,29.820377,15.147956,85.15765,,
MNG,2023,230.44896,76.25712,66.60713,25.347616,10.347583,81.75018,,
MNG,2024,248.83125,69.13827,69.7532,26.802315,6.207133,,,
MNG,2025,270.95258,65.96267,66.03343,,8.605365,,,
MNP,2002,79.89471,91.04362,60.903427,,,,,
MNP,2003,76.831,90.23406,62.469734,,,,,
MNP,2004,77.41553,100.661156,77.43802,,,,,
MNP,2005,77.76035,95.85297,78.69934,,,,,
MNP,2006,77.91037,83.73737,75.959595,,,,,
MNP,2007,79.105545,66.84435,61.727077,,,,,
MNP,2008,89.0472,51.97018,48.88179,,,,,
MNP,2009,91.46469,39.24528,45.28302,,,,,
MNP,2010,90.65934,41.92741,50.688362,,,,,
MNP,2011,89.3117,43.484226,61.59122,,,,,
MNP,2012,90.65934,50.80429,64.075066,,,,,
MNP,2013,91.36946,52.07254,68.00518,,,,,
MNP,2014,94.52202,52.52404,67.30769,,,,,
MNP,2015,100.0,52.967033,69.78022,,,,,
MNP,2016,104.60693,71.70731,81.138214,,,,,
MNP,2017,107.714066,69.29487,62.115383,,,,,
MNP,2018,111.58732,50.73021,58.032284,,,,,
MNP,2019,114.19589,42.493637,62.25615,,,,,
MNP,2020,118.23944,14.780601,64.20323,,,,,
MNP,2021,118.8847,6.0175056,72.86652,,,,,
MNP,2022,122.21726,22.262774,70.89416,,,,,
MNP,2023,,,,,,,,
MNP,2024,,,,,,,,
MOZ,1960,0.12954688,2.304111,12.020548,,-4.090909,,,
MOZ,1961,0.13167045,2.900439,12.422047,,-0.47393364,,,
MOZ,1962,0.13581921,2.4801834,10.991612,,2.3809524,,,
MOZ,1963,0.1385664,2.6371727,11.008507,,1.3953488,,,
MOZ,1964,0.13299967,2.7731178,12.141441,,2.293578,,,
MOZ,1965,0.13097762,2.8326578,13.476279,,1.3452915,,,
MOZ,1966,0.12915987,2.9424837,16.18586,,4.8672566,,,
MOZ,1967,0.11584449,3.1976986,15.517917,,3.7974684,,,
MOZ,1968,0.12114798,3.7270048,16.698904,,1.6260163,,,
MOZ,1969,0.12783633,3.0211906,16.433817,,0.4,,,
MOZ,1970,0.14869869,2.9705393,18.228441,12.377038,4.7,,,
MOZ,1971,0.151674,2.9703054,18.22718,12.376225,15.7,,,
MOZ,1972,0.15470625,2.9697018,18.223066,12.376301,7.1,,,
MOZ,1973,0.1578014,2.9716115,18.23508,12.37859,5.4,,,
MOZ,1974,0.16095647,2.9696028,18.22339,12.373787,21.7,,,
MOZ,1975,0.16417623,2.9678917,18.210724,12.376527,3.3,,,
MOZ,1976,0.16745989,2.977341,18.271126,12.385455,4.5,,,
MOZ,1977,0.17080826,2.963576,18.188324,12.359377,2.0,,,
MOZ,1978,0.17422459,2.9627576,18.172722,12.3847475,2.0,,,
MOZ,1979,0.17770928,3.0056884,18.45234,12.412242,2.0,,,
MOZ,1980,0.18126424,2.9222832,17.939909,12.281138,2.0,154.82797,,
MOZ,1981,0.18148556,2.9603002,18.125917,12.460862,4.2,149.84758,,
MOZ,1982,0.21870886,3.1344824,19.291187,12.494723,17.695,175.1377,,
MOZ,1983,0.25662112,2.6720662,16.40262,6.316014,28.198,206.6542,,
MOZ,1984,0.32875004,3.0743525,18.68394,6.444781,30.044,274.91037,,
MOZ,1985,0.43897048,3.6570284,22.787003,4.3443484,30.785,391.375,,
MOZ,1986,0.5104343,1.2848164,7.7369204,6.1185074,40.491,495.42285,,
MOZ,1987,1.1486996,4.242463,25.617548,18.96793,164.115,151.60922,,
MOZ,1988,1.6517636,5.1909027,34.565674,32.133633,58.507,127.06187,,
MOZ,1989,2.408019,5.1180954,35.014698,41.272465,42.076,127.38527,,
MOZ,1990,3.3031468,5.427275,35.541035,56.98398,43.723,127.8348,,
MOZ,1991,4.5537577,7.999424,41.481388,31.601135,33.258,104.621704,,
MOZ,1992,6.2755404,9.151493,50.185677,34.85778,45.076,79.77049,,
MOZ,1993,8.971281,8.240627,46.99964,34.076393,42.255,77.69717,,
MOZ,1994,13.478546,10.5130415,48.229183,30.161705,63.123,79.495705,,
MOZ,1995,20.414589,11.362985,52.41055,39.084843,47.668,72.42775,,
MOZ,1996,30.380571,11.853009,39.17628,25.521786,48.491,89.174385,,
MOZ,1997,33.584217,10.729092,32.569588,25.178125,7.36,97.09531,,
MOZ,1998,35.65249,9.937705,29.069843,27.695456,1.487,102.6576,,9.415
MOZ,1999,38.839035,8.884018,36.643597,44.30287,2.874,99.49086,,
MOZ,2000,43.350403,11.285686,36.635197,41.130672,12.713,100.428085,,16.96889
MOZ,2001,49.75849,18.739782,31.67553,33.500366,9.061,86.736855,,24.772917
MOZ,2002,54.650684,21.469946,51.839214,40.593086,16.769,90.44076,,29.546112
MOZ,2003,56.64005,22.811855,47.35651,33.42662,13.455,80.549324,,15.314617
MOZ,2004,59.921925,26.374613,45.677387,28.597828,12.634,84.47833,,12.366102
MOZ,2005,64.314835,27.867764,44.141495,25.369858,6.428,84.62189,,9.095834
MOZ,2006,69.11358,28.039682,39.310215,23.934948,13.245,85.73027,,15.050834
MOZ,2007,74.25306,28.320839,37.79954,22.35049,8.161,87.1317,,15.161667
MOZ,2008,78.07918,27.346264,37.63515,22.030245,14.504073,103.509605,,13.76
MOZ,2009,79.22801,27.983423,39.915154,19.756054,3.7537808,95.72333,,10.590789
MOZ,2010,85.28517,29.368233,44.469124,23.195522,12.465617,79.918976,,11.992458
MOZ,2011,87.28798,31.3789,53.027313,29.406084,11.145702,96.90236,,15.24145
MOZ,2012,90.05958,30.017439,75.917145,50.59043,2.5953646,106.16992,,5.2695475
MOZ,2013,92.40223,27.993809,81.39157,56.395813,4.2663875,108.07334,,4.12593
MOZ,2014,93.40561,32.789036,83.56782,53.643173,2.5550404,109.09901,,5.326947
MOZ,2015,100.0,32.572292,66.1889,42.245785,3.5450852,100.0,,5.8654165
MOZ,2016,112.16089,35.38194,75.01241,46.28039,17.452227,76.90481,,15.265
MOZ,2017,121.10909,40.50049,60.85919,19.651995,15.113,81.47481,,25.2692
MOZ,2018,125.70533,39.759304,69.74424,38.529263,3.92,85.37721,,16.237764
MOZ,2019,131.58537,36.39462,61.630917,29.772644,2.785,87.40384,,12.725074
MOZ,2020,135.7588,39.48262,67.197464,28.598818,3.631,83.63645,,9.371946
MOZ,2021,141.93661,39.59268,64.2963,27.752584,5.688487,85.494865,,12.786795
MOZ,2022,154.9261,49.625347,84.266266,53.928867,10.279402,99.07324,,15.455443
MOZ,2023,162.81233,44.401413,53.441505,30.47434,7.126975,104.44659,,17.90301
MOZ,2024,173.33798,41.140366,46.105625,22.843086,4.0785685,,,15.997858
MOZ,2025,184.00732,38.758537,48.700653,,4.3684697,,,12.515787
MRT,1960,3.3353772,8.558175,16.018572,,,,,
MRT,1961,3.358285,8.040399,18.844149,84.349365,,,,
MRT,1962,3.4399807,8.14936,21.65913,102.970276,2.209131,,,
MRT,1963,3.5932403,14.128419,20.58323,62.78224,9.942363,,,
MRT,1964,3.756158,24.411758,15.76309,27.855564,7.0773263,,,
MRT,1965,3.6785762,23.658295,15.064058,24.089172,-0.6119951,,,
MRT,1966,3.8309832,24.108618,14.66833,23.759954,2.7093596,,,
MRT,1967,3.9222205,23.328829,16.232258,37.096577,5.5155873,,,
MRT,1968,3.9217658,21.307415,15.288839,47.584766,3.6363637,,,
MRT,1969,3.8614147,21.777435,16.37705,38.84872,2.8508773,168.71133,,
MRT,1970,3.8663635,22.883078,17.390856,38.095608,10.31,166.97209,,
MRT,1971,4.0621147,22.810484,17.341055,39.013336,7.19,171.50697,,
MRT,1972,4.348981,35.468975,34.69659,57.620087,4.97,177.52423,,
MRT,1973,4.570334,27.22321,26.742338,68.27687,18.55,200.14587,,
MRT,1974,5.254676,30.306946,34.50784,71.77523,14.62,198.72539,,
MRT,1975,6.8473706,21.120535,33.00467,62.86405,16.58,216.0487,,
MRT,1976,7.3833747,20.483215,38.45054,82.24954,6.58,214.57806,,
MRT,1977,7.803497,17.757826,35.044853,72.291145,5.78,203.7682,,
MRT,1978,7.8148456,16.22785,32.967213,29.930716,2.42,178.34343,,
MRT,1979,9.237596,15.572482,29.350653,35.324062,12.43,179.3804,,
MRT,1980,11.026681,16.547703,28.827501,37.80823,5.91,169.1559,,
MRT,1981,12.106144,15.277453,31.35165,40.850903,6.9,177.26328,,
MRT,1982,12.232792,19.70169,38.591396,45.84247,9.76,189.29263,,
MRT,1983,12.691055,23.336775,36.370224,45.67018,6.08,195.07857,,
MRT,1984,13.279588,24.605251,36.022186,58.336315,13.51,196.05128,,
MRT,1985,14.6028805,32.013424,41.439392,52.62868,10.32,179.83005,,
MRT,1986,15.662789,30.184015,40.717125,41.953,7.43333,166.59956,,
MRT,1987,17.30145,26.325363,34.383892,38.36664,8.15234,159.93456,,
MRT,1988,18.22523,26.956583,31.699316,30.691914,1.31966,155.9743,,
MRT,1989,19.584452,26.85761,29.013487,25.646053,12.9327,154.12982,,
MRT,1990,20.247643,25.38814,29.668955,24.184513,6.60023,148.04901,,
MRT,1991,21.682287,23.711702,28.350407,28.27872,5.629,149.1746,,
MRT,1992,22.901865,21.439978,31.568373,34.54112,10.142,145.37564,,
MRT,1993,25.651852,24.330723,31.627012,27.893286,9.37,118.05756,,
MRT,1994,28.683712,23.021536,27.192984,29.943066,4.128,115.896034,,5.4362755
MRT,1995,28.89082,25.899813,24.664278,31.822609,6.544,107.20606,,6.7933335
MRT,1996,29.205805,25.97638,27.631302,21.7624,4.681,106.41745,,8.901667
MRT,1997,32.733074,23.187946,25.631435,21.370737,4.625,108.10908,,10.4525
MRT,1998,34.467735,24.45917,26.931845,26.619057,8.032,99.6072,,14.570833
MRT,1999,36.113403,22.569187,26.447754,28.819374,4.074,91.83235,,15.395833
MRT,2000,38.40718,25.517115,33.423256,31.910265,3.254,88.0543,,12.046667
MRT,2001,40.64502,25.536997,35.16422,32.242554,4.715,88.813,,9.73325
MRT,2002,43.37425,24.773607,32.01192,41.98003,3.896,83.15875,,5.893833
MRT,2003,45.319794,19.124773,36.19325,47.55897,5.152,78.45483,,5.01325
MRT,2004,50.27666,23.269257,51.949547,44.776382,10.368,80.88531,,6.6436667
MRT,2005,57.609646,26.753246,61.48185,40.7269,12.126,85.027885,,10.584167
MRT,2006,65.72745,42.364105,40.424397,36.39661,6.241,86.31049,,11.916667
MRT,2007,71.574295,40.523163,45.540894,42.207535,7.254,88.54748,,11.393333
MRT,2008,79.24443,41.60285,52.517357,37.200768,7.45,95.69016,,10.700042
MRT,2009,78.95999,37.245747,44.76287,36.39423,2.137,92.064644,,10.999471
MRT,2010,96.602165,45.739346,47.681396,33.278866,6.262,90.48288,,8.439167
MRT,2011,113.55368,50.18281,48.30252,29.426136,5.686,87.12231,,0.06305833
MRT,2012,114.071304,48.26136,62.526768,33.234756,4.902,88.728584,,0.029210972
MRT,2013,119.19079,45.548595,56.850224,32.72077,4.131,90.79142,,2.5879366
MRT,2014,105.03529,37.389202,54.221172,37.96433,3.772,94.17943,,3.4691668
MRT,2015,100.0,30.195145,47.15164,34.302467,0.486,100.0,,3.6565962
MRT,2016,111.21014,33.92514,39.22812,29.00154,1.472,93.24203,,4.3339667
MRT,2017,112.971634,34.505676,44.3093,30.290266,2.269,91.499985,,4.669202
MRT,2018,118.116875,36.586254,52.560482,32.94389,3.07,90.94774,,
MRT,2019,124.4102,42.397526,51.089172,31.753695,2.306,92.39365,,
MRT,2020,132.42331,41.406105,45.37006,24.709213,2.385695,92.37179,,
MRT,2021,142.30855,39.85602,48.450848,28.3276,3.767,93.433426,,
MRT,2022,141.4371,39.73781,62.28809,29.782804,9.525267,103.004616,,
MRT,2023,146.81995,38.407257,53.758305,24.005335,4.949,104.67939,,
MRT,2024,152.48253,41.410854,52.187897,25.78688,2.4916434,,,
MRT,2025,152.09459,37.061447,51.997025,,1.5479692,,,
MSR,1970,9.400426,21.629381,85.58279,32.141937,,,,
MSR,1971,10.403067,21.973412,85.34248,31.997036,,,,
MSR,1972,11.591602,21.463762,84.1916,31.641708,,,,
MSR,1973,12.804923,21.450966,87.21425,32.787064,,,,
MSR,1974,14.138713,23.005499,84.62162,31.562328,,,,
MSR,1975,16.156353,19.934822,80.738914,30.575739,,,,
MSR,1976,17.267532,21.412579,96.28218,36.223125,,,,
MSR,1977,19.909206,27.669098,76.84378,27.88813,,,,
MSR,1978,21.064175,30.165352,86.27337,25.599325,,,,
